,rate
47465,5.0
47466,4.0
47467,4.0
47468,2.5
47469,4.0
47471,4.0
47472,3.5
47473,4.5
47474,4.0
47475,5.0
47476,4.0
47479,4.0
47480,4.0
47481,4.0
47482,3.0
47483,5.0
47485,1.5
47489,0.5
47490,4.0
47491,4.0
47496,3.5
47497,4.0
47498,5.0
47499,3.0
47501,4.0
47502,2.0
47503,2.5
47504,2.0
47506,0.5
47507,3.0
47510,3.0
47511,5.0
47512,5.0
47513,1.0
47514,2.0
47515,4.0
47516,3.5
47517,4.0
47518,4.0
47521,4.0
47522,4.0
47523,1.0
47524,4.0
47525,1.5
47526,3.0
47527,4.0
47528,3.0
47529,4.0
47530,2.0
47533,0.5
47534,5.0
47535,3.0
47536,3.0
47537,2.0
47538,3.5
47539,4.0
47540,1.5
47543,4.0
47544,4.0
47545,4.5
47546,1.0
47547,3.0
47548,4.5
47549,4.0
47550,3.5
47551,1.5
47553,2.5
47554,5.0
47555,2.0
47556,5.0
47558,4.0
47559,3.5
47560,2.5
47561,5.0
47562,3.5
47563,5.0
47564,4.0
47566,4.0
47567,2.5
47568,5.0
47569,0.5
47571,5.0
47572,4.0
47573,3.5
47577,4.0
47578,3.0
47579,2.0
47580,3.0
47581,3.0
47583,5.0
47584,2.0
47585,3.0
47586,4.0
47588,4.0
47589,5.0
47590,3.0
47591,4.0
47593,3.5
47595,4.0
47596,5.0
47597,4.0
47598,5.0
47599,1.0
47600,2.5
47601,5.0
47602,1.0
47604,1.5
47605,2.0
47606,4.0
47607,3.0
47608,3.0
47609,3.5
47610,4.5
47611,5.0
47612,4.0
47613,5.0
47614,5.0
47615,4.0
47616,1.0
47617,3.5
47618,5.0
47619,4.5
47621,4.5
47622,5.0
47626,3.0
47627,2.0
47628,1.0
47629,5.0
47630,2.0
47631,4.0
47632,2.0
47633,2.0
47634,4.5
47636,4.0
47637,3.5
47638,4.0
47639,4.0
47640,4.0
47642,3.0
47643,4.0
47644,4.0
47645,3.0
47646,3.5
47647,5.0
47648,4.0
47649,4.0
47650,3.5
47651,3.0
47653,4.0
47655,5.0
47656,3.0
47657,4.0
47658,2.5
47659,3.0
47661,4.0
47663,1.0
47664,4.0
47665,3.5
47666,3.0
47667,3.0
47668,5.0
47669,1.5
47670,5.0
47671,4.0
47672,2.0
47673,3.0
47676,4.0
47677,4.0
47678,3.5
47680,4.5
47681,2.0
47682,5.0
47683,4.0
47684,5.0
47685,3.0
47686,3.0
47687,3.0
47688,4.0
47689,3.0
47690,4.0
47691,3.5
47694,4.0
47695,3.0
47696,4.5
47698,1.5
47700,2.0
47701,5.0
47703,3.0
47704,3.0
47705,4.0
47706,5.0
47707,3.0
47709,4.5
47710,3.0
47711,3.5
47712,4.0
47713,3.5
47714,3.0
47715,4.0
47716,2.0
47717,4.0
47718,1.0
47721,5.0
47722,3.5
47723,4.0
47725,4.0
47726,4.0
47727,4.0
47729,5.0
47730,4.0
47731,2.0
47732,3.5
47734,5.0
47735,5.0
47736,4.0
47738,3.0
47739,2.0
47740,2.5
47741,4.0
47742,4.0
47743,4.0
47744,3.0
47745,4.0
47746,1.5
47749,4.0
47750,5.0
47751,3.0
47752,4.5
47753,5.0
47754,1.5
47755,4.0
47756,5.0
47757,5.0
47759,2.0
47760,2.0
47763,2.0
47764,5.0
47765,4.0
47766,4.0
47767,4.0
47769,2.5
47770,4.0
47772,3.0
47773,3.5
47774,4.0
47777,3.0
47778,3.0
47779,2.0
47780,4.0
47782,3.0
47783,4.0
47784,3.5
47785,2.5
47789,3.5
47790,3.5
47792,2.0
47794,2.5
47795,4.0
47796,4.0
47797,5.0
47799,3.5
47800,3.5
47802,3.5
47803,3.0
47804,3.5
47805,4.0
47806,2.5
47807,3.0
47808,3.5
47809,3.0
47811,1.5
47812,4.0
47813,4.0
47815,5.0
47816,3.5
47817,3.5
47818,2.0
47819,5.0
47820,4.0
47821,3.0
47822,3.0
47823,4.5
47824,3.5
47825,4.0
47826,4.0
47827,4.0
47828,1.0
47829,4.5
47830,4.0
47831,4.0
47832,3.0
47833,3.5
47834,4.5
47836,3.0
47837,2.5
47839,4.0
47840,5.0
47841,3.0
47842,3.5
47843,4.0
47845,4.0
47846,4.0
47847,2.5
47849,4.0
47850,1.5
47851,4.0
47852,4.0
47853,5.0
47854,3.0
47856,4.5
47857,4.0
47860,4.5
47861,4.0
47863,3.0
47864,3.0
47865,5.0
47866,3.0
47868,4.0
47869,4.0
47870,2.0
47871,3.0
47872,5.0
47873,2.0
47874,3.0
47875,2.0
47876,3.0
47877,5.0
47878,3.0
47879,4.5
47880,4.0
47881,3.0
47883,4.5
47884,3.5
47886,4.0
47887,3.0
47888,2.0
47889,4.0
47890,2.0
47891,3.0
47893,3.5
47894,3.0
47895,4.0
47896,4.5
47897,4.0
47898,4.0
47899,4.5
47900,4.0
47901,2.0
47903,4.0
47904,4.0
47905,5.0
47906,2.0
47907,5.0
47908,4.0
47909,4.0
47910,4.0
47911,5.0
47912,4.0
47913,4.0
47914,3.5
47915,4.5
47916,3.0
47920,4.0
47921,1.5
47922,3.0
47923,3.5
47924,3.0
47925,5.0
47928,3.5
47930,4.0
47933,5.0
47934,4.0
47935,1.5
47936,2.5
47937,2.5
47938,5.0
47939,4.5
47940,3.0
47941,4.0
47942,3.0
47943,2.5
47945,4.0
47946,4.0
47948,5.0
47949,2.5
47951,5.0
47952,3.5
47953,2.5
47954,3.0
47955,4.0
47956,4.0
47957,4.0
47958,0.5
47959,4.0
47960,5.0
47961,2.0
47963,5.0
47964,4.5
47965,1.5
47966,3.0
47967,2.0
47968,4.0
47969,3.0
47970,4.0
47971,4.0
47972,5.0
47973,4.0
47974,4.5
47975,4.0
47977,4.0
47978,2.0
47979,3.0
47980,3.0
47982,1.0
47983,1.0
47985,3.5
47986,5.0
47987,4.0
47988,4.0
47989,4.5
47990,3.5
47991,5.0
47992,1.0
47993,4.0
47994,5.0
47996,5.0
47997,4.0
47998,4.5
47999,4.5
48000,4.0
48003,4.0
48006,3.5
48007,5.0
48008,3.0
48009,2.5
48010,4.0
48012,3.5
48013,3.0
48014,5.0
48015,4.0
48016,4.0
48017,5.0
48018,4.5
48019,3.0
48020,4.0
48021,2.5
48022,3.0
48023,2.5
48024,2.5
48025,3.5
48027,5.0
48030,4.0
48031,4.5
48032,1.0
48033,4.0
48034,2.5
48035,3.0
48036,4.0
48037,2.5
48038,3.0
48039,4.0
48040,5.0
48042,4.0
48044,5.0
48046,3.0
48047,4.0
48048,4.0
48049,1.0
48050,4.0
48051,5.0
48052,3.0
48054,4.0
48055,5.0
48057,3.0
48058,3.5
48059,4.0
48060,2.0
48061,2.0
48062,4.0
48063,3.0
48064,4.5
48066,2.5
48067,4.5
48068,4.0
48070,3.5
48071,4.0
48072,4.0
48073,5.0
48074,1.0
48075,2.5
48077,4.0
48079,2.0
48080,3.5
48082,1.0
48084,2.0
48085,3.0
48086,4.0
48087,3.5
48088,3.0
48090,5.0
48091,3.0
48092,0.5
48093,3.0
48095,2.0
48097,4.0
48098,4.5
48099,2.5
48100,4.0
48101,3.0
48102,4.5
48103,3.0
48104,4.5
48105,4.5
48106,4.0
48107,4.0
48108,4.0
48109,4.0
48110,3.0
48111,3.5
48112,4.0
48113,4.0
48114,3.5
48115,5.0
48116,5.0
48118,4.0
48120,4.0
48121,3.5
48122,4.0
48125,3.0
48126,4.0
48127,4.0
48128,4.5
48129,2.0
48130,4.0
48131,3.5
48132,4.0
48133,4.0
48135,4.0
48136,4.0
48137,4.0
48138,3.0
48139,4.0
48142,3.5
48143,3.0
48144,4.0
48145,4.0
48146,1.0
48147,3.0
48148,1.0
48149,4.0
48150,2.0
48151,2.5
48152,4.0
48153,5.0
48154,4.0
48155,3.5
48156,5.0
48157,4.0
48158,3.5
48159,3.0
48161,3.0
48162,3.5
48164,4.5
48165,4.0
48166,4.5
48168,5.0
48169,4.0
48170,4.0
48171,3.0
48172,2.0
48174,4.0
48175,4.0
48176,4.0
48177,4.0
48178,3.5
48180,4.5
48181,3.5
48182,5.0
48183,2.0
48185,4.0
48186,3.0
48187,3.0
48188,3.5
48189,3.0
48190,2.0
48191,5.0
48194,4.0
48195,2.0
48196,5.0
48197,3.5
48198,4.5
48200,4.0
48201,3.0
48203,2.0
48204,4.0
48205,4.5
48206,3.5
48208,4.0
48210,1.5
48211,5.0
48213,4.0
48214,1.0
48215,4.5
48216,2.0
48217,3.5
48218,3.0
48219,2.5
48220,3.0
48221,3.5
48222,4.0
48223,4.0
48224,3.5
48226,4.0
48227,3.5
48228,4.0
48231,4.0
48232,0.5
48233,3.0
48235,4.0
48236,4.5
48237,4.0
48239,5.0
48240,5.0
48241,3.0
48242,3.0
48243,4.0
48245,4.5
48246,4.0
48247,5.0
48248,3.0
48249,4.0
48250,3.0
48251,4.0
48252,4.5
48253,4.5
48255,3.5
48256,3.5
48257,4.5
48258,3.0
48261,3.0
48262,2.5
48263,3.0
48264,4.0
48265,4.0
48267,3.0
48269,3.5
48270,1.0
48271,4.0
48272,5.0
48273,4.0
48274,5.0
48275,5.0
48276,4.0
48278,3.0
48279,5.0
48280,3.0
48281,3.5
48282,1.0
48283,4.0
48284,3.5
48286,4.0
48287,5.0
48289,3.0
48290,4.0
48291,4.0
48292,2.0
48294,1.0
48295,4.5
48296,3.0
48297,3.0
48298,2.0
48299,4.0
48300,3.5
48301,5.0
48302,5.0
48303,3.0
48304,4.0
48305,4.0
48306,3.0
48307,4.0
48308,4.0
48310,4.0
48311,3.5
48312,3.5
48313,4.0
48315,4.0
48316,4.0
48319,4.5
48320,3.0
48321,3.0
48323,5.0
48324,4.0
48325,3.5
48326,4.0
48327,3.0
48328,4.0
48329,3.0
48330,3.0
48331,3.0
48332,4.0
48333,3.5
48334,4.5
48335,1.0
48337,3.5
48338,4.0
48339,4.0
48340,3.5
48341,5.0
48342,4.0
48343,2.0
48344,3.5
48345,5.0
48346,5.0
48347,5.0
48348,5.0
48349,4.0
48350,2.5
48351,2.0
48352,5.0
48353,5.0
48354,1.0
48355,3.5
48356,2.5
48357,3.0
48358,5.0
48359,4.0
48360,4.0
48361,4.0
48364,4.5
48365,3.0
48366,4.0
48368,3.0
48369,3.0
48370,4.0
48372,3.0
48374,3.5
48375,4.5
48376,4.0
48377,4.0
48380,4.0
48381,4.0
48382,4.0
48384,1.0
48385,5.0
48386,4.0
48387,5.0
48389,3.0
48390,5.0
48391,2.0
48392,4.0
48393,4.0
48394,4.0
48395,3.0
48397,3.5
48399,5.0
48400,3.0
48401,3.5
48402,4.5
48403,3.5
48404,3.5
48406,3.5
48407,4.0
48408,1.0
48409,4.0
48410,5.0
48413,3.5
48415,3.0
48416,3.5
48418,3.0
48421,3.5
48423,5.0
48424,5.0
48426,5.0
48427,3.0
48428,4.0
48429,3.5
48430,3.0
48431,5.0
48432,3.5
48433,2.5
48434,1.0
48435,5.0
48440,5.0
48441,4.0
48442,2.0
48443,4.0
48444,3.5
48445,4.0
48447,4.0
48448,3.0
48449,2.5
48452,4.0
48453,4.0
48455,2.0
48456,4.0
48457,3.0
48458,3.5
48459,4.0
48460,2.0
48462,2.0
48463,3.0
48464,4.0
48465,4.0
48466,4.0
48470,3.0
48474,5.0
48475,5.0
48476,2.0
48477,2.5
48478,2.0
48479,4.0
48480,2.0
48481,3.0
48482,0.5
48483,2.0
48485,5.0
48486,3.5
48488,4.0
48490,3.0
48491,1.5
48492,3.5
48493,3.0
48494,3.5
48495,1.5
48497,2.0
48499,4.5
48501,2.0
48502,5.0
48503,5.0
48504,4.0
48505,3.5
48506,5.0
48507,3.0
48508,4.0
48510,5.0
48511,3.5
48512,4.0
48514,5.0
48515,4.0
48517,3.5
48521,4.0
48522,5.0
48523,3.0
48525,4.0
48526,4.0
48527,1.0
48528,0.5
48529,3.0
48530,4.0
48531,0.5
48532,4.5
48533,4.0
48535,4.0
48536,2.0
48537,5.0
48538,4.0
48539,2.0
48541,1.5
48543,3.0
48544,3.0
48546,4.0
48548,2.0
48550,3.5
48551,3.5
48552,3.0
48553,5.0
48555,2.0
48556,5.0
48559,3.0
48560,4.5
48561,4.0
48562,4.0
48563,3.5
48565,4.0
48566,1.5
48567,3.5
48568,3.0
48569,4.0
48570,5.0
48572,4.0
48573,3.5
48574,3.5
48575,4.0
48576,3.0
48577,4.0
48578,4.0
48579,2.5
48580,3.5
48581,4.0
48582,4.0
48583,3.0
48584,4.0
48585,5.0
48586,3.5
48587,2.5
48588,4.0
48589,3.0
48590,3.0
48591,5.0
48592,4.0
48593,2.5
48594,4.0
48595,2.5
48596,3.0
48597,2.0
48598,3.0
48601,5.0
48602,3.0
48603,1.0
48604,4.0
48605,3.0
48606,3.5
48607,3.0
48608,5.0
48609,4.5
48611,4.0
48612,3.0
48614,3.0
48615,5.0
48616,4.0
48619,3.0
48620,3.5
48622,4.0
48623,4.5
48624,4.0
48625,4.0
48627,3.5
48628,3.5
48629,2.0
48630,3.0
48631,4.0
48632,2.0
48633,5.0
48635,5.0
48636,3.0
48637,4.0
48638,4.0
48639,4.0
48640,3.0
48641,4.0
48642,3.0
48643,4.0
48644,4.0
48645,5.0
48648,2.0
48649,4.0
48651,3.0
48653,4.5
48654,3.5
48655,5.0
48656,3.0
48657,3.5
48659,3.0
48660,4.0
48661,3.0
48663,3.5
48665,4.0
48666,4.0
48667,3.0
48668,4.0
48669,2.0
48670,5.0
48672,2.0
48674,3.5
48675,5.0
48676,3.5
48677,3.0
48678,3.0
48679,4.0
48680,3.5
48681,4.0
48682,3.5
48684,3.0
48685,4.5
48687,4.0
48688,5.0
48689,3.5
48690,4.0
48691,4.0
48693,5.0
48694,3.0
48696,2.0
48697,3.0
48699,3.5
48700,3.5
48701,5.0
48702,5.0
48704,4.5
48706,4.0
48707,5.0
48708,4.0
48709,2.0
48710,5.0
48711,4.0
48713,2.0
48714,3.0
48715,1.0
48716,3.5
48717,1.0
48719,3.5
48720,4.0
48722,3.0
48723,3.0
48724,4.0
48725,4.0
48727,4.0
48728,4.0
48729,4.0
48730,4.0
48733,4.0
48734,4.0
48735,4.0
48736,3.5
48737,3.5
48738,3.0
48739,3.5
48740,4.0
48742,2.0
48744,3.5
48745,4.0
48746,4.5
48747,3.5
48748,3.0
48749,4.0
48752,4.0
48753,2.0
48754,4.0
48755,4.0
48757,5.0
48758,3.0
48759,4.0
48760,5.0
48761,5.0
48764,2.5
48766,1.0
48767,5.0
48768,2.0
48771,4.0
48772,3.0
48773,2.0
48774,3.0
48776,3.5
48777,5.0
48778,5.0
48779,5.0
48780,3.0
48781,4.0
48782,4.0
48783,4.0
48784,4.5
48785,3.0
48787,4.0
48789,4.0
48790,3.0
48791,4.5
48793,4.0
48797,5.0
48798,4.0
48800,4.0
48801,2.0
48802,0.5
48803,4.0
48804,4.0
48805,2.5
48806,3.5
48807,5.0
48808,3.0
48811,3.0
48812,2.0
48813,5.0
48814,4.0
48815,1.5
48816,2.0
48817,4.5
48818,4.5
48819,3.0
48820,1.0
48821,3.5
48822,2.5
48825,2.0
48826,3.0
48827,4.0
48828,4.5
48829,4.0
48830,3.0
48831,4.0
48832,2.0
48833,1.0
48834,2.0
48835,4.0
48836,2.0
48837,3.0
48839,3.0
48840,3.0
48841,4.5
48843,3.5
48844,4.0
48845,2.0
48846,4.0
48847,4.0
48848,4.0
48849,5.0
48850,5.0
48852,5.0
48853,3.5
48855,1.0
48856,4.0
48857,4.5
48858,4.0
48859,3.0
48860,3.0
48861,4.5
48862,4.0
48863,5.0
48866,4.0
48869,4.0
48870,4.0
48871,4.0
48872,3.5
48874,4.0
48875,4.0
48876,4.0
48877,1.0
48878,4.0
48879,3.5
48882,4.0
48884,3.0
48886,4.5
48887,1.0
48889,4.0
48890,4.5
48891,0.5
48892,4.0
48894,1.0
48896,4.0
48897,2.5
48898,3.0
48899,3.0
48900,2.0
48901,2.5
48902,4.0
48903,4.0
48904,4.0
48906,3.5
48907,4.0
48908,5.0
48909,3.5
48911,4.0
48912,1.0
48913,3.0
48914,4.0
48915,2.0
48916,4.0
48917,4.0
48918,4.0
48919,4.0
48920,5.0
48921,3.0
48922,4.0
48923,1.0
48924,4.0
48925,1.5
48927,4.0
48928,3.5
48929,1.5
48930,4.0
48931,5.0
48933,4.5
48934,4.0
48935,4.0
48936,3.0
48937,4.0
48939,1.5
48940,2.0
48941,3.5
48943,3.5
48945,4.0
48947,3.0
48948,3.5
48949,4.0
48952,5.0
48954,5.0
48955,4.0
48956,4.0
48957,3.0
48959,3.5
48960,4.0
48961,5.0
48962,5.0
48964,5.0
48965,4.0
48967,5.0
48968,4.0
48970,4.0
48971,2.0
48973,5.0
48974,3.0
48975,4.0
48976,4.0
48977,3.0
48978,2.5
48979,3.0
48982,4.0
48983,4.0
48984,4.0
48985,3.0
48986,2.5
48987,4.0
48988,4.5
48989,3.0
48990,2.5
48991,3.0
48992,3.0
48993,5.0
48994,4.0
48995,3.0
48996,3.5
48997,3.0
48998,4.5
49001,4.0
49002,4.0
49003,5.0
49004,4.5
49006,3.0
49007,4.5
49008,4.5
49009,4.5
49010,4.0
49011,4.0
49012,4.0
49013,4.0
49014,3.0
49015,3.0
49016,3.0
49017,1.0
49018,3.0
49019,3.0
49020,3.0
49021,5.0
49022,2.5
49023,3.5
49024,4.0
49025,3.0
49026,3.0
49028,2.5
49029,1.0
49031,5.0
49032,2.0
49033,5.0
49034,4.0
49035,4.0
49036,2.0
49037,4.0
49038,4.0
49039,3.5
49040,1.0
49041,3.0
49042,4.0
49043,4.5
49044,4.0
49045,1.0
49046,5.0
49048,3.0
49049,5.0
49050,4.0
49051,3.0
49052,5.0
49053,4.0
49054,3.0
49055,4.0
49056,1.0
49057,4.5
49058,4.0
49059,3.0
49061,4.0
49063,2.5
49064,4.0
49066,3.0
49067,4.0
49068,4.0
49069,4.0
49070,2.5
49072,5.0
49073,1.0
49074,3.5
49075,3.5
49076,4.0
49077,4.5
49079,5.0
49080,5.0
49082,3.0
49083,4.5
49084,4.0
49085,3.5
49088,1.5
49089,5.0
49090,4.0
49091,3.0
49092,5.0
49093,4.0
49094,1.5
49095,3.5
49096,4.0
49097,4.0
49098,1.0
49099,2.5
49100,2.0
49101,4.0
49104,2.0
49106,5.0
49107,4.0
49108,4.5
49109,4.0
49110,5.0
49111,5.0
49112,4.0
49113,3.0
49114,4.0
49116,3.5
49117,5.0
49119,4.0
49120,5.0
49121,3.5
49122,3.5
49125,5.0
49126,4.5
49132,4.0
49134,4.5
49135,1.0
49137,3.0
49138,2.0
49139,4.0
49140,4.0
49141,2.0
49142,5.0
49143,4.0
49144,4.0
49145,4.0
49146,4.5
49148,4.0
49150,2.0
49151,3.5
49153,5.0
49155,3.5
49156,3.0
49158,4.0
49159,3.0
49160,5.0
49161,2.5
49162,2.0
49163,3.5
49164,1.0
49165,3.0
49168,3.0
49170,2.5
49171,5.0
49172,4.5
49174,3.5
49175,4.0
49176,4.5
49177,3.5
49178,5.0
49180,3.0
49181,3.0
49182,3.0
49184,3.5
49186,3.5
49187,1.5
49188,3.5
49190,4.0
49192,3.0
49193,5.0
49195,3.0
49197,3.5
49198,5.0
49199,2.0
49200,4.0
49201,3.5
49202,3.0
49203,4.0
49204,2.0
49205,3.5
49206,4.0
49207,5.0
49208,3.5
49209,5.0
49210,5.0
49211,4.0
49212,1.5
49213,3.5
49214,2.5
49215,2.0
49216,1.0
49217,2.0
49219,4.0
49221,4.5
49222,2.0
49223,5.0
49224,4.0
49225,4.0
49227,4.0
49228,3.0
49229,4.0
49230,3.0
49234,3.0
49235,3.0
49236,3.0
49239,3.0
49240,3.5
49241,4.0
49242,4.0
49243,0.5
49244,4.5
49246,3.0
49247,3.5
49248,2.0
49249,3.0
49250,4.0
49251,4.5
49253,2.0
49254,4.0
49255,3.5
49256,5.0
49257,3.0
49258,4.0
49259,4.0
49260,3.0
49261,3.0
49262,3.0
49263,3.0
49264,2.5
49265,3.0
49266,1.5
49267,1.0
49268,1.5
49269,4.5
49270,4.0
49271,2.5
49272,4.0
49273,5.0
49274,0.5
49275,4.0
49276,3.0
49277,4.0
49278,5.0
49279,3.5
49280,5.0
49281,4.0
49284,3.0
49286,3.5
49287,3.0
49288,3.0
49289,4.0
49290,4.0
49291,5.0
49292,5.0
49294,4.0
49295,3.5
49296,3.0
49297,2.5
49298,4.5
49299,4.5
49300,3.5
49302,2.0
49303,4.5
49304,4.0
49306,4.0
49307,3.0
49308,4.0
49309,3.0
49310,3.0
49311,4.0
49312,5.0
49313,5.0
49314,5.0
49315,3.0
49316,4.0
49317,4.0
49318,5.0
49319,3.0
49320,4.5
49321,4.0
49322,5.0
49323,5.0
49325,3.0
49326,3.0
49327,3.0
49328,5.0
49329,3.0
49331,4.0
49332,1.0
49333,4.0
49334,5.0
49335,2.5
49336,2.0
49337,2.0
49338,4.0
49339,3.0
49340,3.0
49341,3.5
49343,3.5
49345,4.0
49347,3.5
49348,4.0
49349,2.0
49350,4.0
49351,4.0
49352,4.5
49353,5.0
49354,4.0
49355,4.0
49356,4.5
49357,4.0
49358,5.0
49359,4.0
49360,2.0
49362,4.0
49364,3.0
49365,4.0
49369,4.5
49370,1.0
49372,5.0
49373,4.0
49375,4.0
49376,2.5
49377,5.0
49378,3.5
49379,5.0
49380,3.0
49381,4.0
49383,4.0
49384,5.0
49385,3.0
49387,2.0
49388,3.5
49389,3.5
49390,2.5
49391,3.0
49392,3.0
49395,5.0
49396,4.0
49397,3.0
49398,2.5
49399,3.0
49402,3.5
49404,1.0
49405,4.0
49408,5.0
49409,4.5
49410,5.0
49411,4.0
49412,4.0
49413,4.0
49414,0.5
49416,3.5
49417,4.0
49420,5.0
49421,2.0
49423,4.0
49424,4.5
49425,4.5
49426,4.0
49429,4.0
49431,4.0
49433,3.5
49434,3.5
49435,5.0
49439,0.5
49440,4.0
49441,5.0
49442,3.0
49446,4.0
49447,3.0
49448,4.0
49450,4.5
49451,2.0
49452,5.0
49453,3.0
49454,5.0
49456,4.0
49457,3.5
49458,4.0
49459,3.0
49460,4.0
49462,4.5
49463,4.0
49464,1.5
49465,2.0
49466,5.0
49467,3.0
49468,3.0
49469,1.0
49470,4.0
49471,0.5
49472,5.0
49473,4.0
49474,5.0
49475,2.0
49476,4.5
49477,2.5
49478,1.0
49479,3.5
49480,3.0
49481,4.0
49482,5.0
49483,4.0
49485,3.0
49486,2.0
49487,3.0
49488,3.0
49490,4.5
49491,3.5
49492,4.0
49493,5.0
49494,5.0
49496,3.0
49497,4.0
49498,5.0
49499,4.0
49500,4.0
49501,4.0
49502,4.0
49503,0.5
49504,4.0
49505,4.0
49507,2.0
49508,4.0
49511,3.0
49512,5.0
49513,2.0
49514,4.0
49515,2.5
49517,4.0
49518,3.0
49520,4.5
49522,2.0
49523,3.0
49525,4.0
49526,5.0
49527,3.0
49528,4.0
49530,3.0
49531,4.0
49533,4.0
49534,3.0
49535,4.0
49536,5.0
49537,5.0
49539,4.0
49540,2.0
49541,4.0
49543,4.0
49544,4.0
49545,4.0
49546,4.5
49547,2.5
49548,2.5
49549,5.0
49550,1.0
49551,3.0
49552,5.0
49553,5.0
49555,3.0
49556,4.0
49557,3.0
49558,4.5
49560,3.5
49561,4.0
49562,0.5
49563,3.0
49564,3.5
49565,4.0
49566,1.0
49567,3.0
49569,3.0
49570,3.0
49571,5.0
49572,5.0
49573,3.5
49575,3.5
49576,5.0
49577,4.0
49578,4.0
49579,4.0
49580,3.0
49581,3.5
49584,4.0
49586,5.0
49587,4.0
49588,4.0
49591,2.5
49592,4.5
49593,2.5
49594,4.0
49595,3.5
49596,4.0
49597,3.0
49598,3.0
49599,3.0
49600,3.0
49603,4.0
49604,3.0
49606,5.0
49607,3.5
49608,2.5
49609,2.0
49610,4.0
49611,3.0
49612,3.0
49613,3.0
49614,2.5
49616,4.0
49617,1.0
49618,4.5
49621,4.0
49622,3.5
49623,4.0
49624,3.0
49625,3.0
49626,4.5
49627,4.5
49628,2.0
49630,3.0
49631,4.5
49632,4.0
49633,4.0
49635,1.5
49636,2.0
49637,1.5
49638,2.0
49639,5.0
49640,3.0
49641,4.5
49643,5.0
49644,4.0
49646,1.0
49647,2.5
49648,3.0
49649,4.0
49650,5.0
49652,3.0
49653,4.0
49654,4.0
49655,3.0
49656,3.0
49657,5.0
49658,4.0
49659,2.5
49662,5.0
49663,3.0
49664,3.5
49665,4.0
49667,3.5
49668,4.0
49669,4.0
49670,4.0
49671,4.0
49672,4.5
49673,3.0
49675,3.0
49677,4.0
49678,4.0
49679,3.0
49680,3.5
49681,4.0
49682,3.0
49683,5.0
49684,2.0
49685,5.0
49686,4.0
49688,3.0
49689,5.0
49690,0.5
49691,4.0
49692,4.5
49693,1.0
49694,2.5
49695,3.5
49696,1.0
49697,2.0
49698,4.0
49699,2.5
49702,4.0
49704,2.0
49705,3.0
49706,4.5
49709,2.0
49710,3.0
49711,2.5
49714,4.0
49715,4.0
49716,3.5
49717,4.5
49719,5.0
49720,3.5
49721,4.5
49722,4.0
49725,4.0
49729,5.0
49730,4.0
49731,4.0
49732,4.0
49733,4.0
49734,4.0
49735,4.0
49736,2.0
49738,2.0
49739,4.5
49740,3.5
49741,3.5
49743,4.0
49744,2.5
49745,4.0
49746,1.0
49747,1.5
49748,3.0
49749,3.0
49750,3.5
49751,3.5
49752,3.0
49753,5.0
49756,4.0
49757,3.0
49758,1.0
49760,4.5
49762,2.0
49764,4.0
49765,2.0
49766,2.5
49767,3.5
49768,5.0
49769,4.0
49770,4.0
49771,4.0
49773,3.0
49774,4.0
49776,1.5
49777,5.0
49778,3.0
49779,3.0
49780,4.5
49781,4.0
49782,4.5
49783,5.0
49784,4.0
49785,5.0
49786,3.5
49788,3.0
49791,4.0
49792,3.5
49793,5.0
49795,5.0
49796,4.0
49797,1.0
49798,4.5
49799,3.0
49800,3.0
49801,2.0
49803,3.0
49804,1.5
49805,2.0
49806,3.0
49808,4.0
49811,4.5
49812,4.5
49814,4.0
49815,4.0
49816,5.0
49817,3.0
49818,4.0
49819,1.5
49820,3.0
49821,2.5
49822,3.5
49823,4.0
49824,4.5
49825,3.0
49826,3.5
49828,4.0
49829,4.5
49830,4.0
49831,5.0
49832,5.0
49833,3.0
49834,3.5
49836,5.0
49837,5.0
49838,4.5
49840,4.0
49842,3.5
49843,3.0
49845,5.0
49846,5.0
49847,4.0
49848,3.0
49849,4.0
49850,4.0
49853,4.0
49854,3.0
49856,3.0
49857,3.5
49858,3.0
49859,2.0
49860,2.0
49862,3.5
49864,4.5
49865,3.0
49867,3.5
49868,2.0
49869,3.0
49870,3.5
49871,5.0
49872,3.0
49873,5.0
49874,3.0
49876,3.5
49877,0.5
49878,3.0
49880,4.0
49881,3.0
49882,3.0
49883,3.0
49884,5.0
49885,4.5
49886,3.0
49887,4.0
49888,3.5
49890,4.0
49891,3.5
49892,4.0
49893,3.5
49894,3.5
49895,4.0
49896,3.0
49897,4.0
49898,5.0
49899,3.5
49901,2.0
49902,3.0
49903,4.0
49906,4.0
49907,4.0
49908,4.0
49909,1.0
49910,4.0
49911,4.0
49912,3.0
49913,4.0
49914,4.0
49917,4.0
49918,1.0
49919,4.5
49920,4.0
49921,4.0
49922,4.0
49923,3.5
49925,4.0
49926,3.0
49927,5.0
49928,4.0
49929,4.5
49931,2.5
49932,3.0
49933,4.0
49934,2.0
49935,3.0
49937,4.0
49938,2.0
49939,3.0
49940,4.0
49942,3.5
49943,2.5
49944,3.5
49945,3.0
49946,5.0
49947,4.0
49948,4.0
49949,4.0
49950,3.0
49951,5.0
49954,3.0
49955,5.0
49956,3.0
49957,3.5
49958,3.0
49959,4.0
49960,3.0
49961,3.0
49962,3.5
49963,4.0
49964,4.5
49965,4.5
49966,4.5
49967,5.0
49968,3.0
49969,5.0
49970,5.0
49972,3.0
49973,4.0
