user,movie,rate
2805,7197,3.0
1524,28007,2.0
3806,3462,4.0
3757,182,3.5
2385,5467,5.0
2854,967,5.0
1440,812,3.0
1895,10877,4.0
1552,7692,4.0
12,21432,3.0
1111,21432,4.0
852,17122,4.0
3519,1302,2.0
2994,8287,4.0
2427,11187,3.5
733,12562,3.5
1559,33027,4.0
2287,7717,3.0
530,22032,4.0
1426,727,4.0
383,2482,1.5
2686,957,4.0
264,2597,4.5
4275,20847,3.0
124,24752,3.0
243,92,3.5
2021,2132,5.0
1230,24387,4.0
922,17917,3.5
26,11612,4.0
404,19352,3.0
782,27,4.0
4023,11107,3.0
446,14352,3.0
404,10192,3.0
110,357,4.0
201,22242,3.5
1258,337,4.5
2161,6662,1.0
334,927,5.0
2315,8642,3.5
19,6422,4.0
1440,10272,4.0
2077,24762,3.5
19,22352,5.0
1972,15612,4.0
3610,2572,2.0
194,2252,3.5
712,9412,5.0
1531,20382,5.0
509,2057,5.0
1468,16467,5.0
880,29222,4.0
3498,22607,2.5
1265,11577,2.0
1216,3902,5.0
1734,32422,5.0
2637,39972,1.0
768,6017,3.5
89,3962,2.5
2357,1892,3.0
369,6927,5.0
180,7922,4.0
383,18037,4.0
817,5702,4.0
971,7742,3.0
1097,1092,3.0
19,20427,4.5
285,6647,3.0
1006,3612,4.0
404,15547,4.0
957,10842,3.0
75,35212,3.0
1692,10697,4.0
1104,4582,4.5
1650,6592,3.0
180,27077,3.0
1426,38377,3.5
2014,4727,4.5
1643,2767,4.0
320,9797,4.0
89,13472,1.5
1125,362,5.0
1111,27712,4.0
1300,3452,4.0
4247,2052,4.0
4660,8042,4.0
747,9402,1.0
1594,1747,5.0
2350,942,4.0
2140,14727,5.0
3155,4382,4.0
1041,9977,3.0
1762,1172,5.0
82,30257,2.0
1650,1972,4.0
383,4867,4.0
1440,527,4.0
2098,727,3.0
40,5002,5.0
292,3097,3.5
1713,10412,3.0
3323,692,5.0
3519,677,3.0
3337,2587,3.5
2133,8637,4.5
2077,12912,3.5
2049,3762,3.5
3141,527,5.0
747,12107,3.5
404,16667,4.0
1531,9372,1.0
1790,282,4.0
131,4067,5.0
481,5252,4.0
390,8167,5.0
474,11732,3.5
285,27177,3.0
691,10442,3.0
1944,2017,3.5
306,13392,3.5
124,882,3.0
1160,2817,3.0
1468,39762,4.0
278,5057,3.5
2525,11427,3.0
1405,14512,5.0
404,792,5.0
110,5357,3.0
3064,102,5.0
3477,12027,3.0
2350,3447,4.0
537,6757,3.5
1615,14077,3.0
964,2362,5.0
747,3852,3.5
614,11537,2.5
152,34522,1.0
558,2632,5.0
2315,1232,5.0
3589,24752,4.0
614,1217,4.0
334,1212,4.0
1825,2052,5.0
3708,8687,4.0
1440,19532,2.0
3757,24562,4.0
1272,3397,3.5
404,9437,4.0
2350,222,5.0
719,3517,4.0
1440,14032,3.0
75,23807,2.5
1055,5227,3.0
341,3922,2.0
1517,33102,4.0
2140,21117,4.0
271,6337,4.0
1692,1927,2.0
3855,7582,4.0
3694,9422,3.0
537,7772,3.5
2140,2012,4.0
3939,432,2.0
320,10232,4.0
3694,5007,2.0
1846,1037,3.0
404,6377,4.0
852,1197,4.0
1069,9507,4.0
1111,1717,2.0
12,13097,3.0
4331,3797,3.0
103,12347,3.0
2868,1292,4.0
3820,677,3.0
82,12787,1.5
1580,15672,5.0
4016,2312,5.0
264,9822,2.0
1230,417,2.5
698,10407,2.0
285,5057,4.0
1531,33852,2.0
614,2822,3.0
3092,37927,0.5
404,33047,2.0
117,4522,2.0
131,1232,5.0
299,10322,3.5
383,20662,2.5
1321,24687,4.0
4345,1227,4.0
1405,2017,3.0
2875,137,1.5
12,15287,3.5
1153,717,3.0
922,6562,3.5
922,657,1.5
2994,16462,3.5
320,5807,2.0
1804,2607,2.0
936,14787,4.5
390,22572,4.0
2497,5632,2.0
1293,11197,5.0
2644,10732,5.0
1006,18452,4.0
1300,3122,3.5
1237,6062,5.0
40,2502,3.0
817,11527,4.0
1419,252,2.5
3323,5442,5.0
2077,142,3.5
96,4522,4.0
607,27997,3.5
1041,22852,5.0
1104,1072,4.0
2525,337,3.0
586,1412,3.5
383,9322,3.0
964,10662,2.0
201,42857,2.5
285,9272,4.0
1867,1547,5.0
82,2722,3.0
3358,15042,3.5
3834,2377,4.0
1125,6777,4.0
75,6772,1.0
208,5407,0.5
3652,8752,3.0
467,18367,4.0
1496,8502,0.5
670,25772,4.5
320,31062,4.0
2336,1232,3.5
922,1627,4.0
1237,35977,2.0
3799,9412,5.0
61,457,4.0
26,13422,2.0
1636,16762,1.0
68,7872,1.5
341,17492,3.0
12,11652,3.0
782,1987,3.0
271,10432,4.0
1909,3762,4.0
985,432,4.0
75,26507,2.0
152,9632,2.0
894,26072,3.5
460,14842,3.5
3596,4057,3.0
285,277,5.0
404,282,3.0
3876,27032,2.0
2140,8397,5.0
320,2012,4.0
404,16857,4.0
747,4382,3.0
467,24092,4.5
4023,417,4.0
1321,7342,4.0
936,3947,3.5
2651,357,3.0
1895,37252,4.0
397,10442,1.5
1713,2887,3.5
383,2697,3.0
1034,3637,4.0
1804,1172,5.0
187,10867,3.0
3190,777,4.0
222,4842,3.5
747,4657,3.5
817,2592,4.0
621,1727,3.0
404,14202,4.0
1006,19662,4.0
2315,16737,2.5
614,4442,3.5
54,5832,4.0
278,15822,4.0
4380,4382,3.0
3589,11737,4.0
1111,302,5.0
2931,1002,3.5
1300,14492,2.5
936,6027,4.0
537,11652,3.0
488,3397,3.0
3190,17142,5.0
278,2517,4.0
873,18682,2.5
26,8902,4.0
383,11862,2.5
2504,2997,3.0
173,2377,2.0
747,2497,3.0
3330,2297,4.0
2945,9892,4.0
1426,927,5.0
3554,1242,3.0
383,252,1.0
628,7632,4.0
264,22352,3.0
306,24982,3.5
313,3302,3.0
3834,2572,5.0
3078,14127,4.5
1860,1397,4.0
271,12782,4.0
3323,7802,3.0
936,15457,4.0
285,1262,3.0
1202,1107,5.0
1041,9212,4.0
3498,1347,5.0
250,887,4.0
474,1567,3.0
1272,847,3.5
1762,21552,4.5
684,29852,4.0
1132,3057,4.5
243,2667,4.0
544,132,4.0
1986,23362,5.0
3274,3292,3.5
2287,777,3.5
3456,3062,2.0
1251,2017,3.0
61,2597,4.0
3253,1522,2.0
2483,2217,5.0
1930,182,5.0
1972,10827,5.0
383,29497,3.0
831,1832,4.0
2021,2462,4.0
2959,3852,4.0
2910,13067,3.0
712,822,4.0
789,9247,3.0
3078,5387,4.0
3421,9837,4.0
2770,13792,5.0
2770,23867,4.0
3848,13132,4.5
677,3477,2.0
1804,2702,4.0
614,11382,3.0
1734,32052,3.0
1825,2417,5.0
180,2922,4.5
3673,3142,3.5
1097,3787,5.0
439,137,3.0
2287,747,3.5
1426,39687,2.5
1244,14202,3.0
2014,3902,4.0
264,24337,3.0
75,4022,3.0
313,25107,3.5
208,17,2.5
187,2227,4.0
747,6997,4.0
3393,7367,3.0
873,20347,4.0
2042,3557,2.0
2574,1782,5.0
257,11807,3.5
180,9467,2.0
1146,5077,3.0
2315,1492,3.5
1286,13147,5.0
670,44642,3.5
12,4697,3.0
1286,2552,3.0
3568,362,4.0
530,12027,3.5
922,3927,4.0
873,42317,3.5
4065,592,5.0
635,23802,3.0
292,3217,4.5
145,18802,4.0
936,957,4.0
152,592,5.0
2294,10617,3.5
1398,1747,4.0
1111,14497,4.0
3183,6952,3.0
404,10297,5.0
1146,4582,3.0
621,1412,2.0
404,16102,2.0
1111,9977,3.0
1328,12982,3.0
908,4417,3.5
635,43217,3.5
3267,102,5.0
2357,592,5.0
82,1102,2.0
1748,15852,4.5
2259,2052,4.0
264,1847,4.0
859,967,5.0
1748,9057,4.0
1629,5447,2.0
1286,2997,5.0
404,33727,4.0
2994,8957,3.5
2126,15092,2.0
341,9647,3.0
2588,8382,1.0
82,25822,3.5
404,15447,1.0
3932,3947,4.0
1720,10952,3.5
404,17,4.0
4247,1547,3.0
299,3297,3.0
1223,337,3.0
2364,11377,4.0
1167,422,4.0
82,10857,3.5
271,4052,4.0
1482,1962,4.0
1895,427,4.0
1153,27442,4.0
96,2837,5.0
873,7587,4.0
719,352,4.0
96,5982,4.0
2343,7342,4.0
439,44842,3.5
2462,6237,3.5
285,322,3.0
922,27137,3.5
152,1172,4.0
873,19692,3.0
726,17442,2.0
110,2357,3.5
2287,1192,3.5
1615,12282,4.0
166,2117,4.5
2308,642,3.5
747,9812,3.0
2714,7377,4.0
670,24412,2.0
1363,592,4.5
82,2462,4.0
670,30392,2.0
1328,11522,4.0
383,7872,4.0
712,4677,5.0
635,7857,5.0
257,4722,3.0
1006,45112,4.0
1237,4117,5.0
404,8582,5.0
2385,22467,4.0
1426,8342,4.0
607,7872,2.5
201,21852,1.0
3267,2667,1.0
3127,2817,5.0
964,6917,2.0
3281,1052,4.0
390,2087,1.0
1426,4282,4.0
264,31642,3.0
75,26572,2.0
740,732,3.0
2952,2762,4.0
1349,2552,3.5
1405,5647,5.0
341,2587,5.0
1006,12517,5.0
3400,512,3.0
1216,20277,4.0
726,9142,4.0
3848,647,4.0
460,15802,4.5
96,3957,3.0
537,1637,4.0
873,14212,4.0
390,26407,4.0
565,332,4.0
1349,8802,3.0
3358,7272,4.5
82,7232,2.5
684,3167,4.0
1615,21977,3.0
922,13942,2.5
12,4642,3.0
2686,28897,5.0
2805,1007,4.0
75,23912,4.0
3183,5572,4.0
614,11997,2.0
355,32757,0.5
2175,9787,4.0
565,6077,4.0
747,6547,2.5
1482,5307,3.5
2553,10732,5.0
614,23512,3.0
1496,3762,0.5
3365,5442,3.5
180,6512,3.0
964,222,2.0
1041,14067,5.0
1153,6382,4.0
1398,662,1.5
173,3307,2.0
1972,2627,4.5
1965,5767,4.5
852,57,3.0
481,2182,1.0
264,14247,3.5
971,3797,2.5
292,2997,5.0
306,16907,3.0
1440,5827,2.0
4380,2342,3.0
1349,2407,4.0
201,332,4.5
1531,2137,4.0
320,43887,3.0
152,7667,4.0
1167,2657,2.0
2616,4162,1.0
635,10117,2.0
873,30307,4.0
180,13947,2.0
1069,1477,3.0
2875,2052,4.0
712,1702,3.0
180,16972,3.0
82,13107,4.5
152,1232,5.0
1335,25872,3.5
1692,442,4.0
971,1302,2.0
887,292,4.0
1531,3082,4.0
285,2632,4.0
460,7152,5.0
740,3367,5.0
922,19367,3.5
1426,13347,5.0
222,12697,3.5
2448,22882,5.0
1426,29202,1.0
2882,22132,4.0
2238,10092,4.5
873,4417,4.0
26,2032,3.0
320,16762,3.0
229,5227,4.5
621,1672,4.0
2875,237,5.0
180,27302,0.5
481,17,2.5
390,11592,4.0
2819,1107,4.0
1986,14747,4.0
3155,8552,4.0
4625,3497,4.0
1111,6127,4.0
4569,3762,3.5
383,11547,2.0
1125,34252,4.0
1860,6277,4.0
411,1497,4.0
2455,2182,1.0
992,8397,4.0
936,7882,3.5
222,102,3.5
1587,12727,4.0
1790,5247,4.0
2266,3262,2.0
621,1912,3.0
299,2997,4.0
1468,44107,4.5
740,11972,1.0
1167,4677,5.0
453,16502,4.0
2189,4117,4.5
3876,14892,0.5
628,13137,4.0
1510,37,4.5
845,1847,1.0
3337,28707,5.0
558,25107,4.0
1566,4657,2.5
747,16342,3.0
271,22737,3.0
684,2227,2.0
75,13897,2.5
1132,1352,4.0
1300,14212,4.0
3680,4162,4.0
75,20507,3.0
306,8047,3.5
1790,3897,4.0
754,22352,5.0
544,3427,3.5
2728,2817,4.0
397,21317,4.0
1153,187,1.0
922,2742,3.0
404,24592,4.0
614,20912,2.0
2917,1232,4.0
1993,6717,4.0
901,12752,4.0
1300,6227,4.0
2140,4372,5.0
747,2782,3.0
2896,1877,4.0
1293,10187,1.0
285,2407,4.0
453,38437,1.5
4121,11187,4.0
285,16527,4.0
2091,20422,3.5
82,36857,1.5
1125,30677,4.0
3925,2377,5.0
1440,7882,1.0
1713,42247,4.5
2112,342,4.0
1153,11527,4.0
383,9057,3.0
1692,16737,4.0
684,14567,2.0
565,7067,1.5
1643,182,2.0
621,4862,3.5
1230,11012,3.0
3120,5522,3.5
12,5532,3.5
1846,1032,4.0
2595,1712,4.0
747,21122,3.0
82,44927,3.5
2574,3262,4.0
3792,4077,3.5
2399,10387,4.5
1153,182,5.0
404,25312,4.0
1615,702,5.0
3715,3557,4.0
1958,3902,4.0
82,13937,3.0
2812,1682,3.0
1825,10552,3.5
404,41702,4.0
740,8322,5.0
2812,1367,5.0
971,4082,3.0
201,2732,5.0
1692,23037,4.0
285,2147,4.0
2252,3762,5.0
530,7667,4.0
866,22892,4.5
2434,4657,4.0
1167,697,2.0
481,7247,3.5
859,3192,5.0
3134,6177,3.0
565,1667,4.0
523,15947,4.0
803,11152,3.0
677,522,2.5
180,41347,3.0
1174,1842,4.0
2945,4442,2.0
3694,222,4.0
873,3322,4.0
2091,3242,4.0
3561,5082,3.0
1230,1232,2.5
2259,11637,4.0
201,8387,4.5
201,18127,3.0
922,16797,2.5
2910,7177,3.0
89,2642,3.0
3050,8452,5.0
1650,577,4.0
1125,7812,3.0
908,2417,3.5
1279,727,3.0
1461,1192,4.5
152,14202,3.0
614,9522,3.0
1111,28822,4.0
131,7917,4.0
75,1727,5.0
866,2117,4.5
2126,3312,3.5
4520,3897,3.0
2077,34222,4.5
719,2342,4.5
222,2572,4.5
404,23647,4.0
845,11247,4.0
3225,3762,4.0
2672,417,4.0
1083,4367,3.0
684,22682,3.0
2574,452,3.0
880,3337,1.0
3589,3912,3.0
1153,7307,3.0
82,40627,3.0
2525,2352,5.0
1538,10897,2.5
831,1792,3.5
1041,9422,4.0
3078,2497,3.0
1846,4112,3.0
1013,3127,4.0
971,25472,2.5
383,13817,1.0
1111,4117,3.0
712,2057,5.0
726,12992,2.0
558,5632,5.0
488,927,4.0
1608,2017,4.0
75,21497,2.0
82,16297,4.0
229,5297,4.0
1097,16817,3.5
1426,22997,1.0
698,1667,3.0
775,172,4.0
495,262,4.5
96,13127,4.0
1216,8397,1.0
2770,727,5.0
1020,1172,4.5
1552,8822,3.0
1405,957,5.0
138,3177,4.0
152,6217,3.0
2798,15022,5.0
1419,582,4.0
1020,6337,3.0
152,2707,4.0
1055,662,1.0
614,5172,4.5
1636,12872,4.0
306,302,3.0
376,1112,4.5
264,172,4.0
3043,592,4.0
2287,2517,2.5
264,20392,4.0
306,1412,2.0
75,14397,3.0
2889,5147,4.0
1006,11827,4.0
152,2647,4.0
82,32777,2.5
2735,4717,5.0
3960,1367,5.0
327,1727,1.0
306,5032,3.5
1209,1567,3.5
1720,14767,4.0
3701,23167,4.5
180,37167,4.0
1244,4707,5.0
488,8042,5.0
2077,34242,2.0
285,24397,3.0
439,40592,4.5
1251,19742,4.0
4695,1502,3.5
2525,5442,4.5
873,2682,3.5
180,16787,1.5
1167,122,5.0
271,7572,4.0
698,8752,3.0
614,4352,5.0
817,35097,4.0
614,3822,1.5
313,3087,3.5
754,10072,4.0
12,7037,4.0
607,27967,1.0
2784,5082,2.5
383,13157,2.0
383,5637,4.0
537,4907,3.0
789,6562,5.0
2973,7882,2.0
2189,392,4.0
26,1017,5.0
873,9437,4.0
1972,3082,4.5
2231,20807,4.0
2245,582,5.0
404,1292,5.0
1440,1317,4.0
3911,3087,3.0
656,10122,4.0
873,7292,2.5
2595,617,3.5
82,11007,5.0
747,787,2.0
89,7992,4.0
4604,9362,5.0
75,3212,3.5
1909,4887,3.5
1258,2017,4.5
2861,10057,3.0
530,20392,5.0
1426,4987,4.5
656,16952,4.0
334,6757,2.0
3050,1347,4.0
481,12592,2.5
908,3417,4.0
271,26817,4.0
1300,30517,0.5
3071,29402,4.5
264,5462,1.0
1104,6482,3.5
383,2367,3.0
1251,11997,2.0
3190,18202,4.0
523,1232,4.0
1965,1337,2.0
1734,32877,5.0
1041,2422,4.0
75,15822,4.0
82,24782,4.0
2427,4447,4.5
12,6987,2.5
2021,52,4.0
2882,3097,3.5
922,5897,2.0
537,2182,3.5
1111,897,5.0
2413,887,5.0
1510,10532,4.5
397,19957,3.5
1146,7872,3.0
635,8517,3.0
12,952,4.0
2371,4937,3.0
712,5682,5.0
208,31097,2.5
1083,4112,2.0
2448,17807,3.5
845,2817,1.0
2427,582,3.0
4548,3762,3.0
2210,3087,4.0
901,21982,3.0
1545,4442,5.0
607,3267,2.5
285,7042,5.0
2917,3852,4.5
1909,30362,3.5
82,1347,3.5
201,592,4.0
2098,9017,4.5
1475,22632,3.5
1573,472,5.0
208,712,4.0
2868,9207,3.0
558,3442,3.0
1440,21417,3.0
684,3402,2.0
677,4497,3.5
2392,5897,3.0
110,11837,3.5
4184,31357,1.5
355,4497,3.5
75,16542,2.5
152,3047,4.0
3547,13792,5.0
341,6472,3.0
264,7062,5.0
3659,172,4.0
663,497,3.0
82,8307,3.0
446,932,3.5
3127,6482,5.0
481,2562,2.0
1055,20082,4.0
1349,12407,3.5
740,9317,3.0
1706,31712,4.0
635,43997,2.0
1748,33837,3.5
1216,602,4.0
1111,15157,5.0
523,5292,3.5
572,1487,5.0
1853,3272,5.0
264,11242,4.0
383,15132,1.5
614,5837,3.5
3757,6562,2.5
75,5642,2.0
1055,13412,1.0
271,4207,2.0
2231,842,0.5
908,11387,4.0
1643,12732,2.0
411,1172,4.5
1300,26572,2.0
2483,28932,5.0
2189,5147,4.0
1524,2312,4.0
26,2227,4.0
922,10697,4.0
1244,4497,3.0
404,9487,4.0
2903,527,3.0
1300,23807,3.0
460,6882,4.5
61,2017,3.0
369,4112,3.0
747,8167,3.0
1426,3837,3.0
82,26402,4.0
383,2997,5.0
971,11097,3.0
810,9487,3.5
2322,4617,4.0
817,16522,4.0
1958,1197,0.5
1146,10897,4.5
1853,4057,4.5
180,927,3.0
75,14917,3.5
1748,3862,2.0
1748,3292,3.0
82,14807,4.0
782,9437,4.5
607,952,3.0
698,1412,2.0
299,7742,4.0
257,12072,3.5
3120,3787,5.0
677,4482,3.0
705,452,4.0
439,37332,4.0
1706,7577,3.0
2077,942,3.0
1041,8817,3.0
383,12542,3.0
1251,1547,2.5
341,6052,3.0
2875,7927,1.5
1006,16092,1.0
747,25247,1.5
19,542,4.5
3827,4617,4.0
439,11517,2.5
1405,12887,4.0
1713,1262,5.0
194,23542,0.5
383,15592,4.0
1083,662,3.0
82,737,4.0
4177,2217,5.0
306,5747,3.5
40,9497,5.0
19,8752,4.0
341,8942,2.0
1328,7167,4.5
1153,9017,3.0
40,427,4.0
3561,19542,3.5
3022,30157,3.0
222,19987,3.0
306,3927,4.0
1741,6697,4.0
19,537,5.0
3715,11167,5.0
677,16607,2.5
299,12172,4.0
110,32597,3.5
75,12792,3.0
2819,5902,2.5
887,967,4.5
1132,5162,4.5
838,2207,3.5
1349,1717,1.5
712,1757,2.0
558,6562,4.5
439,1147,4.0
278,2552,1.5
285,31732,4.0
1426,4062,3.0
4331,5737,4.0
432,13837,3.0
684,2872,3.0
1468,2377,4.0
1041,7217,5.0
1349,2517,5.0
2742,30432,5.0
887,847,3.0
1811,692,4.0
271,4582,4.0
82,27572,5.0
257,15152,3.0
3722,1292,4.5
614,9497,4.0
2273,10862,5.0
2637,617,5.0
3204,6062,4.0
1300,20677,3.0
3141,4832,3.0
306,7022,3.0
201,427,5.0
1202,13497,3.0
838,13917,4.5
621,377,4.0
1202,14687,1.0
698,24397,4.0
2420,3797,5.0
54,727,2.5
285,292,2.0
180,11127,2.0
1111,11652,4.0
1615,14327,3.0
3400,21127,3.0
460,4372,3.5
2749,2312,1.5
747,32302,3.5
222,8342,3.0
1538,2082,4.0
1440,8597,3.0
397,452,3.5
1041,4757,4.0
404,15157,2.0
1643,1667,4.0
3862,4572,4.0
614,6527,4.5
1076,427,5.0
2217,3272,4.0
26,23072,4.0
2014,172,4.5
3106,3527,4.0
1860,5367,5.0
817,6562,4.0
124,19827,2.0
355,1802,3.5
2574,857,4.0
698,1777,4.0
1286,4702,3.0
3064,10237,4.0
2581,792,3.0
1524,4407,4.0
75,28812,1.5
2308,10582,4.5
3057,367,1.0
446,5612,4.0
3211,2622,5.0
96,24527,4.0
1286,3177,5.0
1384,1917,4.0
2217,13227,2.5
1468,17372,5.0
922,7882,3.5
1685,8567,5.0
740,15027,3.0
1041,4477,4.0
3078,4862,4.5
264,9557,4.0
1650,7112,5.0
152,11187,3.0
873,16452,2.5
481,29122,2.0
439,22062,3.5
306,26522,3.5
397,7602,2.5
1062,5057,3.0
3316,1202,3.0
810,497,4.0
530,5222,5.0
1041,2812,5.0
3750,18737,4.0
614,4622,3.0
3778,3342,2.5
2021,832,3.0
4345,4697,4.0
1972,8502,4.0
537,7437,3.5
425,2312,5.0
383,1532,1.0
82,17772,4.0
82,25902,3.0
75,37222,1.5
1958,7167,5.0
2945,3062,4.5
1202,522,5.0
285,7667,4.0
425,3447,4.0
1559,9702,4.0
873,9127,0.5
201,2632,3.0
936,33522,3.5
1426,7932,4.0
4324,3177,4.0
19,17462,4.0
2441,11407,5.0
180,11532,2.0
61,2752,3.0
873,35047,4.0
530,16552,4.5
2315,7667,4.5
404,10067,4.0
2483,2132,5.0
537,14767,4.5
4380,1367,4.0
208,1072,1.0
523,11547,4.0
82,917,3.0
873,35562,3.5
3442,527,3.5
271,1987,5.0
2203,2612,4.0
1426,4762,5.0
572,892,5.0
635,20627,0.5
1202,8302,4.0
1041,427,5.0
82,20882,3.0
481,692,3.5
1608,4582,4.5
2497,457,4.0
1608,8552,4.0
89,57,3.0
3393,4132,4.0
2238,13977,1.0
12,17,4.5
397,6652,2.0
96,2732,5.0
1321,5112,3.0
2630,3537,5.0
2833,1202,5.0
747,5367,4.0
75,8642,3.5
558,2447,4.0
271,11107,3.0
2924,2017,4.0
1811,20707,3.0
3946,31047,4.5
3393,7732,4.0
2777,26437,1.5
705,6682,2.0
2735,927,5.0
4198,12697,3.0
1832,3472,3.0
481,3157,1.0
1055,9372,4.0
2238,3652,0.5
1321,427,5.0
663,3992,4.0
404,26247,5.0
1055,2697,2.0
2238,712,4.5
2427,17862,2.5
2952,1232,1.0
68,192,3.5
747,25757,3.0
677,39932,4.0
1797,7992,5.0
2385,2002,4.0
2945,4257,4.5
3820,4832,3.0
957,20277,2.0
4380,4622,3.0
1076,11002,3.0
82,10402,3.0
3484,25102,4.5
1195,3977,3.5
397,1572,4.0
404,11587,5.0
789,57,5.0
4247,172,3.0
964,3357,3.0
26,22627,4.0
1132,957,5.0
2077,32607,4.0
152,7602,4.0
264,452,4.0
2665,1637,4.0
635,8007,0.5
3043,2947,4.0
208,15457,4.0
3015,1592,3.5
180,5057,2.0
1405,5057,4.0
306,6772,2.0
404,4337,2.0
152,6947,3.0
4128,277,5.0
327,6287,2.0
502,1192,4.0
838,9282,2.5
2770,2697,3.0
964,26252,4.0
3554,16447,3.0
341,6912,4.0
3358,3177,4.5
1496,11612,2.0
1041,1632,2.0
152,17,3.0
75,17672,4.5
285,12697,4.0
1545,402,5.0
530,10717,3.0
873,8662,4.0
404,38657,3.0
873,23477,3.0
3995,422,4.0
971,2442,3.0
1328,4657,4.0
1300,6107,3.0
173,132,4.0
313,13102,5.0
1426,847,5.0
82,24202,2.5
544,5002,4.0
488,727,2.0
4653,7757,4.0
481,14347,4.0
530,11697,4.0
1713,3332,4.0
705,1212,4.0
523,122,4.5
180,34312,2.5
565,12892,2.5
1923,39647,5.0
271,20462,1.0
404,10452,3.0
1153,5597,5.0
285,1522,5.0
47,4382,4.0
4121,7707,3.0
1237,15457,4.0
614,8597,3.0
1258,1987,4.5
1734,22687,4.0
208,16812,3.5
3267,82,4.0
1909,82,0.5
1426,19892,3.0
908,442,3.5
320,17297,4.0
1034,13097,1.0
1153,15367,3.0
124,8417,3.5
341,5737,3.0
306,32527,3.0
1923,5752,5.0
264,2052,5.0
180,16667,3.5
82,1412,2.0
2700,7117,3.5
2077,5677,5.0
894,11927,4.0
2763,6912,4.0
1860,12352,4.0
3323,3517,3.0
1300,457,3.5
537,772,3.0
1272,502,4.5
180,5797,4.0
1041,11802,4.0
2756,7222,5.0
1643,5442,4.0
873,2127,4.0
719,5132,3.5
75,15092,4.0
75,44247,2.5
621,20237,4.5
313,17997,2.5
831,1972,4.0
894,502,3.5
1006,7232,4.0
2903,2012,3.0
124,9312,3.0
1853,5502,3.0
1741,10592,3.0
3253,362,4.0
173,5077,2.0
124,2082,4.0
691,21812,3.0
1097,9207,3.5
2511,11072,5.0
2077,4412,3.5
2315,622,2.5
390,19307,2.0
3400,1697,4.0
404,17782,3.0
432,2877,3.0
313,747,3.0
3078,6222,2.5
1937,422,3.0
712,3517,4.0
698,10517,1.0
1762,1202,4.5
3498,8687,4.0
320,41092,3.0
1650,10597,4.0
82,3322,3.5
47,622,4.0
4653,22477,3.0
3022,5637,3.0
1328,2217,4.5
2189,3292,4.5
404,21812,2.0
4303,7977,4.0
3967,677,3.0
2665,10362,4.5
2441,10312,4.0
1734,13037,4.0
1559,5597,5.0
481,20157,1.5
327,5377,2.0
383,14517,1.5
1349,932,2.0
131,14932,5.0
285,2707,3.0
1748,607,4.5
1524,357,4.5
2483,642,5.0
264,3212,4.0
4107,11437,4.0
320,28212,1.0
803,5617,2.5
1125,14627,3.0
257,6347,4.0
4674,4382,5.0
1006,17662,4.0
614,11177,3.0
1076,2342,4.0
1748,142,4.0
383,1882,3.0
614,10137,3.0
271,2217,5.0
852,342,4.0
481,27402,2.5
1125,9322,5.0
82,24762,3.0
3274,1972,5.0
369,13777,3.0
537,15917,3.5
684,12782,4.0
82,3192,3.0
1349,662,3.5
1006,8382,4.0
1734,11012,4.0
404,1042,4.0
1615,18182,4.0
1916,3322,4.5
3057,3612,3.0
1300,3652,2.5
3078,1367,3.0
3267,1427,0.5
194,30792,4.0
3302,1872,4.0
4296,4757,3.0
1426,35502,3.5
306,3862,4.0
1202,20842,3.0
250,4927,5.0
1979,9362,2.0
4604,12587,5.0
901,3527,4.0
75,21297,3.0
3134,4382,3.0
1111,952,5.0
4471,12952,0.5
614,2127,4.0
1048,7037,4.5
2462,12732,1.0
75,42217,2.5
82,37007,3.5
1293,36742,1.0
2469,9822,2.0
257,6737,4.0
2525,677,2.5
831,5752,5.0
1083,2172,3.0
2525,957,4.0
306,7762,2.5
89,792,2.0
544,1292,3.0
1342,2762,4.5
824,4782,5.0
957,5797,3.0
2448,18232,2.0
1076,172,3.0
383,10487,2.5
908,5407,4.0
152,2727,4.0
712,17282,4.0
2777,952,4.0
936,6217,3.5
810,3852,4.5
2770,2182,1.0
1951,1877,5.0
1958,342,3.5
1419,3912,4.5
2770,1567,4.0
2798,1192,2.5
82,15362,4.0
4457,3797,4.0
649,4502,4.0
2280,14727,1.0
404,6082,1.0
565,3802,5.0
3442,5442,4.0
26,1802,4.0
3260,5097,4.0
2672,3162,4.0
1279,20087,4.0
341,877,4.0
2301,11747,2.0
75,4522,3.0
635,29072,2.0
1853,892,4.5
292,1802,3.5
82,6357,3.5
2343,4522,4.0
2294,1792,4.0
383,3842,2.5
89,312,4.0
1426,17362,1.0
747,862,1.5
4464,2017,3.0
1804,18132,3.0
180,35657,3.5
1272,747,3.5
264,13672,3.0
271,1462,5.0
901,662,5.0
75,9922,3.0
341,3177,4.0
2595,6252,3.0
1412,10052,1.0
4429,12697,4.0
1146,1402,4.5
1545,3222,5.0
2679,1402,2.0
236,1672,3.0
3162,7872,4.0
201,1607,2.0
306,77,2.5
313,1132,3.5
866,5902,5.0
873,52,4.0
3351,13397,4.0
264,22982,4.0
180,4147,3.0
3841,23887,3.0
12,127,4.0
2770,3947,4.0
299,17987,1.5
2532,5002,5.0
4170,2227,3.0
4408,2762,3.0
12,2347,4.5
873,32527,4.0
1097,4147,4.5
4177,592,5.0
82,35847,4.0
26,13377,5.0
565,28007,3.5
1440,3397,5.0
306,4187,3.0
1041,16527,5.0
1286,1487,4.0
