,user,movie
56063,1727,13497
56064,1104,13547
56065,285,11467
56067,866,11242
56068,397,11472
56069,936,3612
56070,460,5442
56071,75,37877
56072,1258,2587
56073,1748,4437
56075,1174,2182
56076,460,14367
56077,2021,9242
56078,152,502
56079,103,4237
56081,1615,17057
56082,306,5352
56083,222,1817
56085,320,8302
56086,2945,1987
56087,404,16477
56088,1349,357
56089,1153,5747
56090,4170,6102
56091,131,2407
56092,887,57
56093,425,1872
56095,1629,1347
56096,1132,2587
56098,1713,20822
56100,1258,11112
56102,1636,8932
56103,1083,6757
56104,1804,12212
56106,873,3797
56107,271,14817
56109,3631,3322
56110,264,1307
56111,446,1602
56113,1888,522
56115,943,2372
56116,1706,28787
56117,1202,20202
56118,530,5527
56119,2770,8677
56121,1034,13697
56122,3701,20127
56124,3183,4367
56125,2756,5967
56126,1440,44312
56127,82,13267
56128,4149,10617
56129,3029,6757
56130,495,1107
56131,1146,2552
56133,383,4407
56134,3652,6537
56135,2392,2872
56136,2357,3792
56137,936,2817
56138,82,2997
56139,2805,527
56140,404,1692
56141,761,812
56142,3855,4382
56143,754,1057
56144,271,10672
56145,1055,102
56146,684,9572
56148,488,12927
56149,3995,3527
56151,404,19802
56153,1279,27957
56156,75,19487
56157,82,6157
56158,922,4692
56159,1132,217
56160,922,7207
56161,2322,6952
56162,285,1172
56164,607,5587
56165,873,6107
56167,726,9807
56168,383,7677
56170,1433,15552
56171,1440,13827
56172,873,10622
56173,1111,392
56175,264,1922
56176,306,952
56177,1146,2622
56178,2294,2507
56179,936,5867
56180,1146,4532
56181,1349,7107
56182,2798,2132
56183,3078,882
56184,3099,5837
56185,698,4147
56186,3904,527
56187,2497,5407
56188,635,40172
56189,1615,2462
56191,698,1312
56193,2049,14442
56194,1440,13972
56196,89,1612
56197,817,2812
56198,1167,5837
56200,2343,13357
56201,747,6562
56204,936,8507
56205,1769,1037
56207,1160,4407
56208,2266,6277
56209,3197,8487
56212,2868,1092
56213,943,2407
56214,404,27797
56215,2238,30532
56216,1258,592
56217,2735,277
56218,3232,9497
56219,1048,11032
56220,677,3057
56221,537,1197
56222,82,31257
56223,96,1842
56225,369,12192
56226,89,24012
56227,2252,672
56228,635,3252
56229,614,1927
56230,817,2312
56231,257,14747
56232,404,38062
56233,2287,5002
56235,1111,5832
56236,3925,10397
56238,313,7027
56241,3323,6402
56242,705,967
56243,614,13177
56244,1153,33142
56246,4219,31577
56250,3064,3832
56251,2875,4772
56252,180,17772
56254,1251,21947
56255,271,3602
56257,1461,31287
56260,341,6532
56261,1286,22622
56262,1216,12107
56263,2497,3082
56265,4345,3802
56266,2672,1547
56268,1734,37297
56269,1405,2012
56270,152,3232
56272,110,3062
56273,971,23592
56274,124,4192
56276,1489,2112
56277,698,18752
56278,1986,9042
56279,271,8942
56280,481,31357
56281,110,12417
56282,1909,2822
56283,75,642
56284,1314,11552
56285,439,13532
56286,2945,2207
56287,12,6662
56288,2441,27607
56289,1797,2477
56290,110,6922
56292,1286,19957
56293,1202,13827
56295,719,13547
56296,82,29967
56298,922,26047
56299,1223,12747
56300,628,4907
56301,1811,3527
56302,4030,11372
56303,1279,417
56304,2868,4522
56306,1153,10517
56308,3631,742
56309,404,19307
56310,12,22002
56311,19,312
56312,1104,15232
56313,621,2947
56314,75,20367
56315,824,6057
56316,1097,11242
56317,705,7042
56318,2903,7827
56319,747,7767
56321,2462,6252
56322,201,8002
56323,2497,927
56324,698,8042
56325,96,9077
56326,2315,11852
56327,705,1692
56330,2392,2037
56331,2119,1912
56332,684,11317
56333,1615,4002
56334,1300,8837
56335,96,10327
56337,740,342
56338,222,582
56339,2693,25712
56340,1041,5237
56341,873,8212
56342,481,3677
56343,1944,967
56344,537,11242
56345,313,5067
56347,915,5247
56348,124,24887
56349,3554,16507
56350,243,26527
56352,481,3742
56356,3113,87
56358,26,3702
56359,1860,5162
56361,208,24812
56362,747,25207
56365,1517,26622
56366,901,3472
56367,124,20367
56369,1384,2827
56370,2392,9742
56372,383,14917
56373,1286,3037
56374,82,24007
56376,61,5807
56377,544,3407
56378,1020,13907
56379,54,2827
56380,614,19567
56381,1216,1237
56382,3442,592
56383,1125,5837
56385,614,3897
56386,12,11502
56387,82,3992
56388,285,3367
56389,747,8767
56390,971,33912
56391,124,1347
56392,782,8622
56394,810,43007
56395,1909,4277
56396,971,3742
56397,418,8117
56399,1741,1457
56400,1741,2587
56401,75,13282
56402,201,26682
56403,313,13427
56406,1510,3177
56407,173,8347
56408,264,1232
56409,1265,3472
56410,3295,6147
56411,2182,34742
56412,1468,17422
56413,1125,30342
56414,40,772
56415,3211,5832
56417,1174,12147
56419,873,2242
56420,12,862
56421,3393,6987
56422,2854,7792
56423,2077,12567
56424,1902,7332
56425,712,4357
56426,404,4827
56427,1538,1347
56428,607,18287
56430,4541,852
56431,75,7802
56433,1349,6922
56434,2077,12047
56435,1069,2997
56436,831,4257
56437,544,3322
56438,201,722
56439,2462,1427
56441,1475,20702
56442,817,11642
56443,838,6307
56446,180,17957
56448,2574,3887
56449,82,18202
56450,1790,197
56451,1846,4297
56453,2231,11657
56455,2175,1092
56456,12,3412
56457,810,17297
56458,719,777
56459,2196,3472
56460,2833,4122
56461,2392,20277
56462,208,1027
56463,936,9047
56464,712,11107
56465,530,20542
56466,1531,5442
56467,334,20847
56468,1013,18397
56469,1531,2207
56470,404,9042
56471,26,557
56472,4086,9297
56475,257,922
56476,1006,11152
56477,1811,3032
56479,607,842
56480,334,1092
56481,936,7167
56482,1174,3827
56483,341,11067
56484,383,19887
56486,180,32632
56487,1272,5507
56488,3372,4112
56489,1216,7732
56490,103,3622
56491,2917,14837
56492,1734,822
56493,1440,6527
56494,1055,7637
56495,2812,3557
56496,2553,4137
56497,2644,11607
56498,1258,3907
56501,362,4382
56502,180,1707
56504,82,31372
56505,4632,717
56506,3792,7297
56507,873,8167
56508,761,3367
56509,3050,1972
56511,698,9297
56512,3708,5442
56513,726,3752
56515,1286,44702
56516,1783,7652
56517,61,8622
56519,3925,32
56520,894,357
56521,124,1187
56522,320,3497
56523,1874,3292
56524,75,2147
56525,4184,16502
56526,2315,967
56527,2063,1442
56528,110,7477
56530,271,7667
56531,4639,36107
56532,4086,5182
56533,1979,7132
56535,838,2707
56536,89,18472
56537,810,7232
56538,1258,10602
56539,19,18982
56540,831,1432
56541,1531,3947
56542,3575,4757
56543,2903,337
56545,117,1987
56546,2882,31782
56547,782,8217
56548,1328,33537
56549,404,2777
56550,1958,4692
56551,2525,2417
56553,2945,33932
56554,2091,332
56555,719,3622
56556,3547,2822
56557,1307,2312
56558,208,19127
56560,887,15972
56561,3183,7437
56562,320,7582
56565,2357,572
56567,1104,13282
56568,404,257
56570,26,357
56571,383,7062
56572,712,12782
56573,1825,1877
56574,257,17212
56575,3764,6177
56577,2994,1397
56578,222,9822
56579,747,24977
56580,3372,882
56581,2427,2972
56582,1111,1547
56583,75,1382
56586,3337,16137
56587,1972,87
56588,1356,927
56589,2357,9692
56592,887,8852
56593,40,8377
56594,3792,8117
56595,796,927
56596,341,2137
56597,712,4707
56598,551,7827
56599,404,6237
56600,2791,47
56601,313,2382
56602,2315,3642
56603,614,662
56605,481,3387
56606,264,17177
56607,873,14472
56608,404,15752
56610,2728,2567
56611,82,20042
56612,1258,8822
56613,3463,27342
56616,873,4512
56618,628,9977
56619,2007,5442
56620,446,26422
56621,1671,6502
56622,754,2177
56623,3652,7262
56625,2105,9082
56626,957,8937
56627,1650,5327
56629,1545,3762
56630,12,17952
56631,544,4187
56632,75,4372
56633,3743,197
56634,411,11032
56635,12,23012
56636,698,11937
56637,2238,33837
56638,2854,5817
56639,3211,3217
56640,551,6122
56641,2189,2767
56642,75,9957
56644,607,19637
56645,1916,15852
56647,1265,4862
56648,3848,11512
56649,257,14347
56650,971,4742
56651,1139,7152
56652,649,37
56653,2574,1367
56654,1097,6797
56655,82,45137
56656,866,1602
56658,124,642
56659,971,2437
56660,1244,1367
56661,4562,357
56662,390,11737
56664,4198,3467
56665,747,10672
56666,131,35922
56667,1335,26262
56668,747,9532
56669,2126,887
56670,2847,10277
56672,152,3367
56673,3218,28417
56674,320,4502
56675,306,30677
56676,1034,22492
56678,4352,847
56680,768,1307
56682,397,11757
56684,1426,3622
56685,810,24092
56687,47,2597
56688,1426,23577
56689,110,8392
56690,4513,34852
56692,1426,6272
56694,2077,3872
56695,1916,27402
56696,348,702
56697,1216,1772
56698,880,15457
56700,404,21187
56701,2315,1922
56702,320,727
56703,12,34412
56704,719,6702
56705,2049,1397
56706,89,16587
56709,2245,6722
56711,306,7722
56712,1720,277
56713,1013,322
56714,2448,1627
56715,320,14882
56716,1132,8117
56717,1748,10572
56718,936,11657
56719,19,1832
56720,82,2617
56721,3155,3957
56722,82,1317
56723,614,15822
56724,481,457
56725,12,23207
56727,4016,512
56728,1307,362
56729,124,9077
56731,383,14877
56732,747,10977
56733,1139,6002
56734,1132,5107
56735,341,12017
56737,1972,362
56738,2455,2352
56740,761,4727
56741,978,3082
56742,26,4467
56743,1202,10752
56745,712,16792
56746,971,13162
56747,1559,27237
56748,2945,6897
56749,1272,5077
56750,390,23527
56752,922,3517
56753,1174,10522
56754,1300,19172
56755,3288,2347
56756,2070,13137
56757,474,7297
56758,1258,5977
56759,12,10827
56760,3183,2312
56762,3561,23577
56764,1419,907
56765,4345,182
56766,1398,3897
56768,1321,1907
56769,89,27
56770,180,5027
56772,75,3562
56773,3715,17677
56775,383,12047
56776,2210,5227
56777,299,4417
56778,3778,5727
56779,3225,1532
56780,1538,15947
56781,1615,6562
56782,1118,1032
56784,2917,13282
56785,376,28557
56787,110,10232
56788,481,20702
56789,4044,3122
56790,12,5857
56791,61,2002
56792,1937,927
56793,1097,11887
56796,474,2222
56799,82,4182
56800,96,5702
56801,82,38022
56802,2252,662
56803,2378,14117
56805,747,25747
56806,2875,11187
56807,376,24407
56808,1349,1192
56809,26,26317
56810,110,6702
56811,747,3922
56813,40,5117
56815,411,11557
56816,96,2557
56817,558,7637
56819,1279,502
56821,1265,17462
56822,495,1347
56823,3204,152
56824,1426,8737
56825,26,24712
56827,2644,2462
56828,2973,15047
56829,488,8347
56831,320,19022
56832,355,42477
56833,383,4067
56834,1097,5227
56835,2616,7732
56837,1860,22362
56838,3225,3477
56840,2448,617
56841,2525,1337
56842,82,39902
56843,1713,34672
56844,180,31517
56845,761,6177
56846,1426,21372
56847,614,1637
56848,418,11377
56851,2651,5297
56852,2077,25512
56853,3295,182
56855,404,12042
56856,1440,7827
56857,3120,727
56858,3946,842
56859,1580,8002
56860,2665,37
56861,1181,3647
56863,873,877
56864,201,2057
56865,1090,727
56866,1440,13812
56867,1013,18517
56868,3575,3787
56869,3701,39517
56870,712,13797
56871,2875,1547
56872,2280,5832
56873,1468,24102
56875,320,10027
56876,89,8152
56877,257,12342
56878,2063,882
56879,2644,347
56880,887,2642
56881,3701,1202
56882,873,3617
56883,894,3912
56884,467,27572
56885,922,10182
56886,572,4302
56888,635,11177
56890,82,32017
56891,964,13892
56895,1300,12212
56896,61,2962
56898,397,677
56899,1643,3837
56900,810,6882
56901,201,1172
56902,439,18367
56903,782,21722
56904,201,3852
56905,75,6997
56906,383,15007
56907,964,12452
56909,3568,692
56910,1454,4437
56912,747,11022
56913,26,2947
56914,425,402
56915,82,17767
56916,1923,3417
56917,1041,15867
56918,1832,822
56920,12,2127
56922,82,32112
56924,2966,5967
56926,82,17457
56927,19,1887
56928,341,11427
56929,12,10907
56931,271,4447
56932,3330,5817
56933,3449,122
56934,2840,7822
56935,831,102
56936,383,11962
56937,481,16792
56938,607,642
56939,82,41667
56940,698,5717
56942,614,3027
56943,26,15367
56944,1804,3297
56945,908,6527
56949,635,3497
56950,1251,19022
56951,439,617
56952,68,1907
56953,2301,13472
56956,4674,1442
56957,2392,29407
56958,404,8307
56959,404,34537
56960,222,10177
56961,1307,3307
56962,2574,2567
56965,537,10607
56966,1468,15507
56968,1139,3022
56969,82,1512
56971,82,8707
56972,397,8617
56973,1062,917
56974,264,7837
56975,103,5342
56977,285,29432
56979,3946,14612
56980,1027,1007
56981,971,457
56982,404,6512
56983,306,3277
56984,1146,417
56985,1580,6017
56986,1804,8597
56987,3169,1112
56988,82,6342
56990,1475,1627
56992,19,17297
56993,642,3217
56994,173,9297
56995,4268,12932
56996,698,22362
56997,19,1232
56998,1041,6037
56999,1125,1182
57000,1860,1197
57001,1405,4692
57002,635,457
57003,4009,102
57004,2119,3062
57005,866,10297
57006,2693,5462
57007,1860,2862
57008,1706,42877
57009,964,4082
57010,82,9862
57011,404,11277
57012,502,337
57013,1685,12707
57014,2777,122
57015,544,7417
57016,2140,2352
57017,1692,2667
57018,82,14472
57019,19,5057
57020,341,4057
57021,1524,427
57023,2973,13037
57024,1279,3292
57025,1125,9042
57026,2553,4462
57027,2329,6232
57028,47,10177
57029,4177,2597
57031,1349,882
57034,1524,582
57035,222,6592
57036,1041,8597
57037,383,20652
57038,397,6912
57039,2098,1547
57040,2623,1667
57041,1748,137
57042,1006,2227
57043,964,36417
57044,96,11592
57045,173,10442
57046,1300,5362
57047,187,6172
57048,96,1037
57049,3092,4982
57050,1923,30392
57052,1741,1452
57053,1916,3862
57054,908,17367
57055,2210,142
57056,75,30847
57057,404,1147
57058,1125,8707
57060,320,16167
57061,19,3172
57062,481,5687
57063,614,13782
57064,180,12592
57065,425,10237
57066,719,557
57067,3162,8652
57068,453,8027
57071,747,10547
57073,1111,19022
57074,1909,3757
57075,82,19817
57076,698,1862
57077,75,12882
57078,1748,4107
57079,936,1627
57080,3183,887
57081,3575,18277
57082,1433,9822
57083,614,6272
57084,390,2927
57085,2077,1197
57087,1433,8697
57088,740,2767
57089,110,5582
57090,712,6187
57092,187,732
57093,4611,8942
57094,922,12377
57095,271,4757
57096,404,27442
57097,1111,667
57098,383,12867
57099,404,12797
57100,110,19662
57102,2987,7002
57105,670,1327
57106,2637,4167
57107,852,2632
57109,2084,2557
57110,152,1597
57111,2560,647
57112,1811,1397
57114,2350,20372
57115,82,1887
57116,12,4517
57117,285,17657
57118,2301,3127
57120,537,8657
57121,201,18982
57123,614,292
57124,285,15172
57125,747,11477
57126,257,887
57127,1328,20787
57129,180,3107
57130,2595,1372
57131,1426,22257
57132,481,5312
57133,1167,692
57134,1125,13347
57135,908,20347
57136,2343,337
57137,2189,10752
57138,684,7217
57139,1804,3242
57140,789,2617
57141,180,19792
57142,1524,40187
57143,4233,1232
57146,2448,37842
57147,677,417
57148,2245,3032
57149,831,3907
57151,2525,3947
57152,229,1707
57153,1006,2242
57154,285,3902
57156,747,14887
57158,1272,1912
57159,1111,7567
57160,817,2997
57161,1874,357
57162,481,1087
57163,2238,13972
57165,894,32
57167,502,6317
57169,908,5442
57170,3274,142
57171,1300,10607
57172,222,5837
57173,565,6772
57175,1566,8222
57177,1202,2402
57178,3253,7667
57180,201,1732
57181,747,4537
57182,1517,20472
57183,929,402
57184,82,25382
57186,320,402
57187,1685,2252
57188,2560,11127
57190,1048,242
57191,341,2827
57192,1440,19187
57193,75,2402
57195,3442,952
57196,2742,1202
57198,3022,37597
57199,82,29672
57200,747,3272
57201,663,29322
57203,1748,302
57204,2280,3177
57205,2693,1402
57206,1965,11997
57209,2077,19762
57210,2819,5482
57211,1741,17067
57212,2287,2682
57214,544,7367
57215,565,24827
57216,383,11272
57218,110,4937
57219,82,16747
57220,1517,5462
57221,320,3447
57222,292,3862
57223,82,26122
57225,740,1272
57226,677,2037
57227,1468,15317
57228,3400,4497
57229,1783,2827
57230,376,7207
57233,4170,6527
57234,1440,12602
57236,1405,2687
57237,1685,9027
57238,278,4497
57239,383,22357
57240,1797,2792
57242,82,20697
57243,2448,7002
57244,1524,4727
57245,3925,13672
57247,3071,2207
57248,1650,21947
57249,75,21552
57250,2763,3762
57252,285,32167
57253,2301,9247
57254,152,3322
57256,712,7617
57257,1790,3102
57258,201,17382
57260,2021,3652
57261,362,442
57262,75,20212
57263,1209,257
57264,460,6672
57265,712,21722
57266,4632,832
57268,3519,2012
57269,1580,5482
57271,61,112
57272,229,1637
57273,383,10572
57274,3015,1967
57275,26,2697
57276,502,4117
57278,2616,422
57279,54,712
57280,1195,4582
57281,4485,6782
57282,320,21142
57283,82,17907
57284,390,7207
57285,1727,43052
57286,1188,4657
57288,390,15507
57289,3918,13617
57290,1426,19472
57291,1405,452
57292,544,3957
57293,320,1182
57295,131,4397
57297,320,967
57298,271,24377
57299,1111,1302
57301,845,9537
57303,1286,8377
57304,75,24702
57305,89,2157
57306,712,7457
57308,481,647
57309,3232,3367
57310,2875,527
57311,4695,3192
57313,2210,33002
57314,1335,11647
57316,481,9642
57318,2378,7837
57319,96,102
57320,306,41547
57321,1762,4237
57322,2637,1232
57325,2672,4717
57326,1944,31192
57327,3274,11427
57328,803,8472
57329,341,9782
57330,3134,1007
57331,404,21977
57333,1195,27
57334,3974,1302
57335,2112,2732
57336,810,182
57339,2763,1802
57340,1426,19602
57341,3302,1232
57343,2189,19117
57344,383,15947
57345,523,6462
57346,404,1957
57347,642,3307
57348,635,34487
57349,61,3252
57350,82,1497
57351,313,21727
57352,110,717
57353,2525,8472
57354,2189,847
57355,712,25572
57356,1545,7527
57357,320,19612
57358,2189,2127
57359,3785,1232
57360,82,11187
57362,2945,5632
57363,2665,12382
57364,4443,4337
57365,1111,18412
57366,1041,9572
57367,698,8362
57368,110,727
57369,1041,8347
57370,75,8757
57372,264,3097
57373,824,182
57374,82,9257
57377,397,11217
57378,2938,1402
57379,61,5442
57380,1153,4002
57381,614,12587
57382,320,5677
57383,1041,9437
57384,1118,42287
57385,1545,25077
57386,3547,7462
57390,1678,1302
57391,1272,527
57392,1888,1412
57395,82,2342
57396,26,8322
57397,1202,3417
57398,75,1172
57399,1328,3312
57405,61,12992
57406,1615,11692
57407,1216,23787
57409,96,77
57410,607,2497
57411,1146,4522
57412,201,13042
57413,306,592
57414,1860,1152
57417,180,3762
57418,2532,1397
57420,740,14267
57422,1300,10872
57423,278,2442
57424,544,10792
57425,3393,16157
57426,12,2037
57427,2448,4072
57428,1041,907
57431,306,427
57432,2693,8047
57433,621,1197
57434,362,2012
57435,2140,3352
57436,2007,6097
57439,915,702
57440,2616,1262
57441,355,27477
57442,341,2487
57443,1468,7482
57444,1811,1407
57445,82,41447
57446,698,787
57449,698,2127
57451,705,24577
57452,467,1397
57454,2805,522
57455,1468,3852
57456,2294,1442
57457,1062,10442
57458,586,16192
57461,2721,297
57462,1601,642
57463,1608,2037
57464,3757,667
57465,2994,8697
57466,1839,2312
57467,3547,1477
57468,1223,2962
57469,320,1777
57471,2945,3222
57472,3925,9237
57473,1706,25307
57474,677,34302
57475,201,2357
57477,2945,7437
57478,61,24192
57479,572,15427
57480,1153,4497
57482,418,517
57483,761,4512
57484,1426,6167
57486,89,3007
57487,1790,11462
57488,2749,4367
57490,572,11167
57491,2595,19217
57492,3953,507
57493,1566,927
57494,299,4257
57495,1468,5927
57498,754,9837
57501,1412,13472
57502,180,8902
57503,1237,4582
57505,4674,897
57506,1258,10177
57507,383,9557
57508,572,24337
57509,425,2082
57511,285,6917
57512,110,12717
57513,446,14117
57515,285,11107
57516,2308,4782
57517,2231,24352
57518,3386,37212
57520,1251,972
57521,61,12752
57522,2210,6252
57525,2665,14812
57526,712,5472
57527,2595,2467
57528,3883,1872
57529,404,23247
57530,817,772
57531,754,1307
57532,754,19312
57533,1776,2947
57534,2728,6482
57535,264,1212
57537,82,11692
57538,1685,8057
57540,1041,12697
57541,2245,15432
57542,698,7197
57544,3337,10327
57546,404,19162
57547,2133,1547
57548,1538,6152
57550,4457,5407
57551,2245,417
57552,537,22852
57553,383,10057
57554,1349,2562
57556,2077,19612
57557,2938,427
57558,271,12372
57559,1909,5297
57560,1972,8357
57561,334,227
57562,2504,16247
57563,712,40452
57564,922,4042
57565,306,5797
57566,383,4122
57567,1160,22012
57568,4338,1917
57569,4114,927
57570,82,44697
57572,1006,952
57574,481,7117
57575,4548,12292
57576,4513,1367
57577,61,5102
57578,3183,1242
57579,3393,12322
57580,1783,1097
57581,635,712
57583,3302,2117
57584,817,692
57585,1132,5752
57586,1041,8362
57587,271,22362
57588,439,2947
