movie,income,g1,g2,g3,g4,g5,g6
38682,1076504,Action,Drama,,,,
38687,2938485,Comedy,,,,,
38692,288504,IMAX,,,,,
38697,11482620,Action,Comedy,Drama,Thriller,,
38702,61660,Comedy,,,,,
38707,1367510,Comedy,Drama,,,,
38712,10239170,,,,,,
38717,78698958,Horror,Thriller,,,,
38722,5501760,Comedy,Drama,,,,
38727,23077262,Comedy,,,,,
38732,12699341,Drama,,,,,
38737,16497738,Comedy,Drama,,,,
38742,27087,Horror,,,,,
38747,1562023,Comedy,,,,,
38752,6003237,Drama,,,,,
38757,4764779,Comedy,,,,,
38762,337618,,,,,,
38767,796590,,,,,,
38772,41190090,Drama,,,,,
38777,5862397,Drama,,,,,
38782,10031380,Action,Drama,Thriller,,,
38787,161518,Drama,,,,,
38792,13682457,Drama,Horror,,,,
38797,2960089,,,,,,
38802,659029,Drama,,,,,
38807,142961,Comedy,,,,,
38812,2488107,Drama,,,,,
38817,8495398,Drama,Thriller,,,,
38822,14668665,Horror,,,,,
38827,56320,Drama,,,,,
38832,8509419,,,,,,
38837,3129356,Drama,Thriller,,,,
38842,24383,Drama,,,,,
38847,1327347,Drama,,,,,
38852,5078099,,,,,,
38857,15994674,Drama,,,,,
38862,4284103,Horror,Thriller,,,,
38867,134406,Action,Drama,,,,
38872,17213835,Comedy,Drama,,,,
38877,4462894,Comedy,,,,,
38882,1532548,,,,,,
38887,7473600,,,,,,
38892,14731424,Drama,Thriller,,,,
38897,41084947,Drama,,,,,
38902,4779026,Action,,,,,
38907,62320964,Action,Thriller,,,,
38912,1967107,Drama,,,,,
38917,309780,Drama,,,,,
38922,180705,Comedy,,,,,
38927,17683155,Comedy,,,,,
38932,2296142,Drama,,,,,
38937,24794850,Drama,,,,,
38942,1352019,Comedy,,,,,
38947,34409001,Drama,,,,,
38952,57054,Comedy,,,,,
38957,41108773,Comedy,,,,,
38962,4656014,Drama,Western,,,,
38967,36249389,Comedy,,,,,
38972,5403559,Drama,,,,,
38977,13793514,Drama,,,,,
38982,1575995,Comedy,,,,,
38987,645489,Comedy,,,,,
38992,29939638,Drama,,,,,
38997,7250264,Comedy,Drama,,,,
39002,11671262,Drama,,,,,
39007,14714107,Drama,Thriller,,,,
39012,911106,Comedy,,,,,
39017,244309,Comedy,,,,,
39022,1624839,Horror,Thriller,,,,
39027,2058228,Comedy,,,,,
39032,273681,Horror,Thriller,,,,
39037,26053,Comedy,,,,,
39042,13906017,Drama,,,,,
39047,2584466,Comedy,Drama,,,,
39052,4168272,Comedy,,,,,
39057,1417978,Comedy,,,,,
39062,4900599,Drama,Thriller,,,,
39067,4691499,Comedy,,,,,
39072,4146230,Drama,Thriller,,,,
39077,2690803,Horror,Thriller,,,,
39082,3630405,,,,,,
39087,28859801,Comedy,,,,,
39092,1667864,Comedy,Drama,,,,
39097,75650329,Comedy,,,,,
39102,59245,Drama,,,,,
39107,4120973,Drama,,,,,
39112,2899155,Comedy,,,,,
39117,239592,Comedy,,,,,
39122,2635828,Drama,,,,,
39127,6487870,Drama,,,,,
39132,8001519,Comedy,Drama,,,,
39137,63304608,Drama,,,,,
39142,1544670,Drama,Thriller,,,,
39147,2663817,Comedy,,,,,
39152,87683,Thriller,,,,,
39157,159279,Comedy,,,,,
39162,2631679,Comedy,Drama,,,,
39167,13953285,,,,,,
39172,1543523,Drama,,,,,
39177,70692,Action,,,,,
39182,21952813,Drama,,,,,
39187,5470650,Drama,,,,,
39192,8855678,Horror,Thriller,,,,
39197,430390,Comedy,,,,,
39202,1468233,Drama,Horror,Thriller,,,
39207,57395,Drama,,,,,
39212,638740,Comedy,Horror,,,,
39217,10556615,Drama,Thriller,,,,
39222,1193394,Drama,,,,,
39227,1161735,Horror,Thriller,,,,
39232,5549317,Comedy,Drama,,,,
39237,3979565,,,,,,
39242,38802303,Comedy,,,,,
39247,2645176,Horror,Thriller,,,,
39252,11925627,Action,Drama,Thriller,,,
39257,1820384,Comedy,Thriller,,,,
39262,1177055,Action,Comedy,,,,
39267,9251948,,,,,,
39272,12490081,Comedy,,,,,
39277,1798373,Drama,Thriller,,,,
39282,9528493,Comedy,,,,,
39287,3656099,Horror,,,,,
39292,35209242,,,,,,
39297,570077,Drama,,,,,
39302,4395606,Action,Horror,Thriller,,,
39307,11861831,Action,Drama,,,,
39312,2077382,Comedy,,,,,
39317,2677682,,,,,,
39322,3050007,Comedy,,,,,
39327,1847796,Comedy,,,,,
39332,6041257,Comedy,,,,,
39337,13062102,Drama,,,,,
39342,1901113,Comedy,,,,,
39347,2074141,Horror,,,,,
39352,3464492,Drama,,,,,
39357,1040909,Action,Comedy,,,,
39362,22120298,Drama,,,,,
39367,8365121,Comedy,,,,,
39372,644555,Drama,Thriller,,,,
39377,8120450,Comedy,Drama,,,,
39382,1136145,Action,,,,,
39387,152069,Comedy,,,,,
39392,2131496,Comedy,,,,,
39397,9763946,Comedy,Drama,,,,
39402,289711,Drama,,,,,
39407,2434418,,,,,,
39412,2084094,Action,Horror,Thriller,,,
39417,15111453,Drama,Thriller,,,,
39422,1605310,Comedy,,,,,
39427,417823,Comedy,Drama,,,,
39432,1906487,Comedy,,,,,
39437,5541995,Drama,,,,,
39442,994210,Comedy,Drama,,,,
39447,533897,Drama,,,,,
39452,9319738,Comedy,,,,,
39457,1469595,,,,,,
39462,4956608,Action,,,,,
39467,7182555,Comedy,,,,,
39472,5616609,Drama,,,,,
39477,1807381,Comedy,Drama,,,,
39482,2682488,Comedy,,,,,
39487,297316,Drama,,,,,
39492,3753346,Comedy,,,,,
39497,265275,Comedy,,,,,
39502,1761971,Drama,,,,,
39507,18006322,Thriller,,,,,
39512,892159,Comedy,Drama,,,,
39517,12899235,Action,Comedy,Drama,,,
39522,1198542,Action,Comedy,,,,
39527,153827,Comedy,,,,,
39532,55961,,,,,,
39537,441633,Comedy,,,,,
39542,555904,Drama,,,,,
39547,4155765,,,,,,
39552,1451016,,,,,,
39557,20353858,Action,Comedy,,,,
39562,1490441,Comedy,Drama,,,,
39567,9017068,Action,Drama,,,,
39572,1529256,Western,,,,,
39577,3837955,Action,,,,,
39582,971176,Action,Drama,,,,
39587,17578812,Action,,,,,
39592,1219083,Comedy,,,,,
39597,8333277,Action,Comedy,,,,
39602,3411132,Drama,Thriller,,,,
39607,1940217,Drama,,,,,
39612,2779099,Comedy,,,,,
39617,2462178,Drama,,,,,
39622,1248902,Drama,,,,,
39627,16164673,,,,,,
39632,3392312,Drama,,,,,
39637,26253,Comedy,Drama,,,,
39642,4467077,Drama,,,,,
39647,34702091,Comedy,,,,,
39652,4782100,Drama,,,,,
39657,3676071,Comedy,Drama,,,,
39662,3707546,Action,Drama,Thriller,,,
39667,368180,Comedy,,,,,
39672,2999205,Action,,,,,
39677,2823451,Action,,,,,
39682,2506530,Comedy,,,,,
39687,2667528,Comedy,Drama,,,,
39692,152770,Drama,,,,,
39697,13037407,Drama,,,,,
39702,185939,Comedy,,,,,
39707,3173130,Comedy,Drama,,,,
39712,2017823,Drama,,,,,
39717,9491127,Drama,,,,,
39722,16440423,Drama,,,,,
39727,189531,Drama,,,,,
39732,155262,Action,Drama,Thriller,,,
39737,1795321,Drama,Thriller,,,,
39742,5002123,Comedy,,,,,
39747,2232214,Comedy,,,,,
39752,1884444,Action,Comedy,,,,
39757,420476,Comedy,,,,,
39762,10566597,Action,Horror,Thriller,,,
39767,153967,Horror,Thriller,,,,
39772,633079,Comedy,Horror,,,,
39777,553460,Comedy,Drama,,,,
39782,11396417,Comedy,Drama,,,,
39787,2775431,Comedy,Horror,,,,
39792,4853566,Comedy,Drama,,,,
39797,60419,,,,,,
39802,1434621,Comedy,,,,,
39807,8159205,Action,Comedy,,,,
39812,10462908,Action,Comedy,Horror,Thriller,,
39817,539214,Comedy,,,,,
39822,18191109,Comedy,,,,,
39827,1294085,Comedy,,,,,
39832,991827,Drama,,,,,
39837,2011031,Action,,,,,
39842,42617956,Action,Drama,,,,
39847,15376781,Action,,,,,
39852,5334985,Action,Horror,,,,
39857,4394564,Drama,,,,,
39862,10014149,Thriller,,,,,
39867,16509772,Drama,,,,,
39872,150746,Comedy,,,,,
39877,6930352,Action,,,,,
39882,45525431,Comedy,Drama,,,,
39887,2444860,Drama,,,,,
39892,39703332,Drama,,,,,
39897,1891973,Drama,,,,,
39902,2928560,Comedy,Drama,,,,
39907,4981861,Comedy,,,,,
39912,61348,Action,Comedy,Drama,Horror,,
39917,6435502,Drama,,,,,
39922,19133697,,,,,,
39927,16231081,Comedy,Thriller,,,,
39932,4962509,Action,,,,,
39937,5041591,Comedy,,,,,
39942,6226658,Action,Thriller,,,,
39947,6224886,Comedy,Drama,,,,
39952,15261081,Drama,,,,,
39957,4488059,Action,,,,,
39962,352237,Comedy,,,,,
39967,7203770,,,,,,
39972,122554,Comedy,,,,,
39977,16711682,Drama,,,,,
39982,303835,,,,,,
39987,25731,Horror,,,,,
39992,1993259,Comedy,,,,,
39997,4379488,Drama,Western,,,,
40002,5078732,Action,Horror,Thriller,,,
40007,19951337,Drama,,,,,
40012,14499132,Comedy,Drama,,,,
40017,16753591,Drama,,,,,
40022,1583103,Thriller,,,,,
40027,1098149,Comedy,,,,,
40032,4183601,Comedy,,,,,
40037,27991944,Drama,Thriller,,,,
40042,1450688,,,,,,
40047,8864524,Comedy,Horror,,,,
40052,2194160,Comedy,,,,,
40057,11318386,Comedy,,,,,
40062,414909,Comedy,Drama,,,,
40067,181591,Action,Thriller,,,,
40072,38403484,Drama,Horror,,,,
40077,30649129,Thriller,,,,,
40082,405714,Action,Horror,IMAX,,,
40087,9177535,Drama,Thriller,,,,
40092,2965519,Comedy,Drama,,,,
40097,66622,Action,Drama,,,,
40102,5679340,Comedy,,,,,
40107,11655936,,,,,,
40112,13263471,Action,Comedy,,,,
40117,5858930,Drama,,,,,
40122,1604018,Action,Comedy,,,,
40127,2483175,Comedy,Horror,Thriller,,,
40132,769895,Action,Comedy,IMAX,,,
40137,268276,Comedy,,,,,
40142,627535,Action,Drama,Thriller,,,
40147,2412913,,,,,,
40152,8437335,Comedy,Drama,,,,
40157,7745274,Western,,,,,
40162,16494812,Drama,,,,,
40167,237196,Thriller,IMAX,,,,
40172,865624,Horror,,,,,
40177,1107088,,,,,,
40182,407280,Comedy,,,,,
40187,4393550,Comedy,,,,,
40192,23148021,Drama,,,,,
40197,11313960,Drama,,,,,
40202,879873,Comedy,,,,,
40207,11587864,Comedy,Drama,,,,
40212,2760996,Action,Comedy,Thriller,,,
40217,1147905,,,,,,
40222,1557992,Comedy,Drama,,,,
40227,5873354,Comedy,,,,,
40232,1507135,Comedy,,,,,
40237,24970,Drama,,,,,
40242,59728,Horror,,,,,
40247,1532010,Comedy,,,,,
40252,43473,Action,,,,,
40257,1739920,Horror,,,,,
40262,2379972,Comedy,Drama,,,,
40267,1597215,Comedy,,,,,
40272,58219,Action,Comedy,Horror,,,
40277,71923,Comedy,,,,,
40282,1224498,Comedy,Thriller,,,,
40287,3709399,Horror,Thriller,,,,
40292,4934124,,,,,,
40297,5043839,Drama,,,,,
40302,2338452,Horror,,,,,
40307,5475456,,,,,,
40312,11234952,Drama,,,,,
40317,1621543,Drama,,,,,
40322,13514865,Drama,Thriller,,,,
40327,18368675,Action,Comedy,,,,
40332,4244024,Horror,,,,,
40337,258846,Horror,,,,,
40342,26140712,,,,,,
40347,1189482,Action,,,,,
40352,11524843,Comedy,,,,,
40357,63854,Comedy,,,,,
40362,180300,Horror,Thriller,,,,
40367,9337144,Drama,,,,,
40372,1240093,Comedy,Drama,,,,
40377,20508180,Action,,,,,
40382,306905,Drama,,,,,
40387,386441,Comedy,,,,,
40392,132537,Action,Thriller,,,,
40397,3904602,Comedy,Drama,,,,
40402,112502,Action,Drama,,,,
40407,67826,Drama,Horror,Thriller,,,
40412,2511107,,,,,,
40417,25335,Drama,,,,,
40422,303315,Drama,,,,,
40427,3105567,Comedy,Horror,,,,
40432,2717189,Horror,,,,,
40437,2217268,Action,Thriller,,,,
40442,1155313,Horror,,,,,
40447,668874,Drama,,,,,
40452,1843131,Action,Drama,Thriller,Western,,
40457,4618224,Comedy,,,,,
40462,1527223,Action,,,,,
40467,237389,Comedy,,,,,
40472,499042,Drama,,,,,
40477,11663869,Comedy,,,,,
40482,343525,Comedy,,,,,
40487,1531730,Drama,,,,,
40492,38938081,Comedy,Drama,,,,
40497,2129373,Drama,Horror,Thriller,,,
40502,4774157,Drama,,,,,
40507,2084554,Comedy,,,,,
40512,669264,Action,Drama,Thriller,,,
40517,14475044,Drama,,,,,
40522,289101,,,,,,
40527,259428,Action,Comedy,,,,
40532,122634,Action,Horror,Thriller,,,
40537,8824583,Thriller,,,,,
40542,64188,Drama,,,,,
40547,8492853,Drama,,,,,
40552,5941286,Action,,,,,
40557,44980605,Comedy,Drama,,,,
40562,64211,Drama,,,,,
40567,319367,Drama,,,,,
40572,25887,Horror,,,,,
40577,24937298,,,,,,
40582,2936191,,,,,,
40587,2915390,Drama,,,,,
40592,9249655,Drama,,,,,
40597,13198746,Drama,,,,,
40602,1887178,Drama,Horror,,,,
40607,2451806,Comedy,Drama,,,,
40612,60742,Thriller,,,,,
40617,18560828,Comedy,,,,,
40622,313429,Drama,,,,,
40627,2571454,Comedy,Drama,,,,
40632,644557,Drama,,,,,
40637,1417060,,,,,,
40642,8871084,Drama,Thriller,,,,
40647,33213792,,,,,,
40652,1088666,Comedy,Drama,,,,
40657,1587052,,,,,,
40662,2013142,,,,,,
40667,936026,Comedy,Drama,,,,
40672,1062395,Comedy,,,,,
40677,3665570,,,,,,
40682,4403576,,,,,,
40687,26646,Action,Thriller,,,,
40692,431711,Comedy,,,,,
40697,1514812,Comedy,,,,,
40702,813124,Thriller,,,,,
40707,1758960,Drama,,,,,
40712,76571055,Horror,,,,,
40717,2816139,Western,,,,,
40722,359799,Drama,Thriller,,,,
40727,3434738,Action,Drama,Horror,Thriller,,
40732,3433699,Comedy,,,,,
40737,3167681,Drama,,,,,
40742,2473201,Comedy,,,,,
40747,7734979,Comedy,,,,,
40752,166626,Comedy,,,,,
40757,2955145,Comedy,Drama,,,,
40762,1213774,Horror,,,,,
40767,10598591,Action,,,,,
40772,3713620,Drama,,,,,
40777,4966846,Thriller,,,,,
40782,6150238,Drama,,,,,
40787,807381,Comedy,,,,,
40792,3704938,Comedy,Drama,,,,
40797,1326789,Horror,Thriller,,,,
40802,63541795,,,,,,
40807,4261580,Comedy,Thriller,,,,
40812,15764617,Action,Drama,,,,
40817,2402345,Comedy,,,,,
40822,26451,Comedy,,,,,
40827,13906048,Drama,,,,,
40832,8095676,Comedy,Drama,,,,
40837,407449,,,,,,
40842,2422277,Drama,Horror,,,,
40847,12847848,,,,,,
40852,598438,,,,,,
40857,284845,Horror,,,,,
40862,22727444,,,,,,
40867,11924022,Drama,,,,,
40872,8175016,,,,,,
40877,1185063,Drama,,,,,
40882,1494731,Comedy,Drama,,,,
40887,923539,Comedy,,,,,
40892,166945,Comedy,Drama,,,,
40897,9787518,,,,,,
40902,326401,Comedy,,,,,
40907,6402472,Comedy,Drama,,,,
40912,433042,Comedy,,,,,
40917,3240150,Comedy,,,,,
40922,87027835,Comedy,,,,,
40927,4766230,Drama,,,,,
40932,130919,Action,Drama,,,,
40937,9463914,Drama,,,,,
40942,63481952,Action,Comedy,,,,
40947,2521679,Horror,Thriller,,,,
40952,13396663,Drama,,,,,
40957,30989120,Comedy,,,,,
40962,27601627,,,,,,
40967,1201207,Drama,,,,,
40972,13377172,Drama,,,,,
40977,2831431,Drama,,,,,
40982,3486518,Drama,Thriller,,,,
40987,4958300,Action,,,,,
40992,5983480,,,,,,
40997,10117370,Horror,Thriller,,,,
41002,294853,Action,,,,,
41007,287444,Comedy,Drama,,,,
41012,355192,Action,Horror,,,,
41017,1776174,Drama,Thriller,,,,
41022,33828293,Comedy,,,,,
41027,6287604,Comedy,Drama,,,,
41032,2467100,Comedy,,,,,
41037,137970,Drama,,,,,
41042,4502445,Drama,,,,,
41047,18662607,Drama,,,,,
41052,64434,Comedy,,,,,
41057,6923003,,,,,,
41062,2427926,Drama,Thriller,,,,
41067,133236,Action,,,,,
41072,149547,Comedy,,,,,
41077,27280222,Drama,,,,,
41082,1744913,Comedy,,,,,
41087,1269247,,,,,,
41092,1475913,Comedy,Drama,,,,
41097,11492802,Drama,,,,,
41102,433599,Comedy,Drama,,,,
41107,1187281,Comedy,Drama,,,,
41112,2334225,Drama,,,,,
41117,1049170,Action,Drama,Thriller,IMAX,,
41122,5452732,Drama,,,,,
41127,747578,,,,,,
41132,8582693,,,,,,
41137,1802146,Comedy,Drama,,,,
41142,144091,Drama,Thriller,,,,
41147,65611571,Drama,,,,,
41152,811922,Drama,,,,,
41157,23704709,Comedy,Drama,,,,
41162,20858417,Horror,Thriller,,,,
41167,4336373,,,,,,
41172,9409213,Drama,Horror,,,,
41177,478375,Drama,,,,,
41182,5014039,Action,Comedy,,,,
41187,423840,Comedy,Horror,,,,
41192,7309456,Drama,,,,,
41197,6625114,,,,,,
41202,6008613,Drama,Thriller,,,,
41207,1084716,Horror,,,,,
41212,32263123,Western,,,,,
41217,14603354,,,,,,
41222,2664282,Drama,Thriller,,,,
41227,25880,Comedy,,,,,
41232,169356,Comedy,,,,,
41237,25629,Comedy,,,,,
41242,296967,Horror,,,,,
41247,10467901,Comedy,Drama,,,,
41252,46657746,Comedy,Drama,,,,
41257,419976,Drama,,,,,
41262,643419,Comedy,,,,,
41267,4921790,Drama,,,,,
41272,782444,Comedy,,,,,
41277,3365574,Drama,Thriller,,,,
41282,2449947,Action,Drama,,,,
41287,14126290,Action,Drama,,,,
41292,303816,Comedy,,,,,
41297,1277337,Comedy,Drama,,,,
41302,83273998,,,,,,
41307,55896,Drama,,,,,
41312,9143240,Comedy,,,,,
41317,67279,Comedy,,,,,
41322,7336566,Drama,,,,,
41327,6891616,Comedy,,,,,
41332,296256,Action,Drama,,,,
41337,2578049,Comedy,,,,,
41342,61809,Drama,,,,,
41347,1933161,Western,,,,,
41352,5655856,Drama,,,,,
41357,586065,Comedy,,,,,
41362,2150949,Drama,,,,,
41367,19101795,Horror,Thriller,,,,
41372,1079527,Drama,,,,,
41377,26402,Drama,,,,,
41382,35964363,Comedy,Drama,,,,
41387,6457104,Comedy,Drama,,,,
41392,30579613,Comedy,Drama,Western,,,
41397,261324,Drama,,,,,
41402,25433,Comedy,,,,,
41407,10440006,Drama,,,,,
41412,24572,Drama,,,,,
41417,3022871,Drama,,,,,
41422,363364,Thriller,,,,,
41427,1391384,Action,Drama,,,,
41432,6471454,Drama,,,,,
41437,2020869,Comedy,Horror,,,,
41442,464128,Action,Drama,Thriller,,,
41447,14075233,,,,,,
41452,486705,Horror,,,,,
41457,7794235,Comedy,,,,,
41462,1926480,Drama,,,,,
41467,4867554,Comedy,Drama,,,,
41472,1917850,Drama,,,,,
41477,4925078,Comedy,Drama,,,,
41482,1558264,Comedy,,,,,
41487,1251418,Comedy,Drama,,,,
41492,286177,Comedy,,,,,
41497,6992102,Horror,Thriller,,,,
41502,24633,Action,Drama,,,,
41507,5454542,Horror,,,,,
41512,4245216,Drama,,,,,
41517,764546,Comedy,Drama,,,,
41522,127817,Comedy,,,,,
41527,2089131,Thriller,,,,,
41532,17696024,Action,Drama,,,,
41537,871287,Drama,,,,,
41542,595200,Action,Comedy,,,,
41547,3202515,Drama,,,,,
41552,19695531,Thriller,,,,,
41557,6924058,Action,Horror,,,,
41562,548576,Drama,Horror,,,,
41567,2532974,Comedy,Horror,,,,
41572,79532554,Comedy,,,,,
41577,2576736,Drama,,,,,
41582,224875,Horror,,,,,
41587,19145829,Comedy,,,,,
41592,295342,Thriller,,,,,
41597,1658490,Action,,,,,
41602,305524,Action,Thriller,,,,
41607,23105287,Drama,Thriller,,,,
41612,460337,Drama,Thriller,,,,
41617,2915859,Drama,Horror,Thriller,,,
41622,21400712,Drama,,,,,
41627,2722474,Drama,,,,,
41632,5320649,Comedy,,,,,
41637,12280833,Action,Drama,,,,
41642,6143556,Drama,,,,,
41647,6294206,Drama,Thriller,,,,
41652,652577,Drama,,,,,
41657,156206,Comedy,,,,,
41662,399032,Drama,,,,,
41667,5219226,Comedy,Drama,,,,
41672,258070,Drama,Thriller,,,,
41677,40455532,Drama,,,,,
41682,1094106,Drama,,,,,
41687,11061520,,,,,,
41692,4023419,Comedy,,,,,
41697,24512463,Comedy,,,,,
41702,1114039,Drama,,,,,
41707,19413098,Comedy,,,,,
41712,2414112,Drama,,,,,
41717,25509,Drama,,,,,
41722,1017627,Drama,,,,,
41727,907070,Horror,,,,,
41732,309669,Action,Drama,,,,
41737,2482720,Drama,,,,,
41742,2765278,Comedy,,,,,
41747,3470199,Drama,,,,,
41752,2206235,Comedy,Horror,,,,
41757,1626724,Action,,,,,
41762,1233590,Horror,Thriller,,,,
41767,8156256,,,,,,
41772,680429,Drama,,,,,
41777,61021,Comedy,,,,,
41782,382961,Drama,,,,,
41787,545289,Comedy,,,,,
41792,7235415,Drama,,,,,
41797,13108305,Drama,,,,,
41802,848197,Comedy,Drama,,,,
41807,276582,Comedy,,,,,
41812,10207158,Comedy,Drama,,,,
41817,538256,,,,,,
41822,26385135,Drama,,,,,
41827,16779660,Drama,,,,,
41832,3232063,Drama,,,,,
41837,1671913,Drama,,,,,
41842,6311792,Action,Comedy,,,,
41847,394748,Drama,Horror,Thriller,,,
41852,1379551,Action,Drama,,,,
41857,2430129,Action,Comedy,,,,
41862,7791980,Comedy,,,,,
41867,860665,Drama,,,,,
41872,41343640,Drama,,,,,
41877,31161399,Drama,,,,,
41882,6104630,IMAX,,,,,
41887,4001353,Drama,,,,,
41892,462702,Action,Drama,Thriller,,,
41897,1176506,Drama,Horror,Thriller,,,
41902,64899,Drama,,,,,
41907,17463118,Comedy,,,,,
41912,2404610,Drama,,,,,
41917,5961373,,,,,,
41922,2591130,,,,,,
41927,5245827,Comedy,,,,,
41932,381679,Horror,Thriller,,,,
41937,67800,Comedy,Drama,,,,
41942,25411,,,,,,
41947,4236120,Horror,,,,,
41952,7034473,Comedy,,,,,
41957,1116749,,,,,,
41962,1401466,,,,,,
41967,2872527,Drama,Thriller,,,,
41972,4598132,Comedy,,,,,
41977,5119716,Comedy,Horror,,,,
41982,5067536,Drama,,,,,
41987,4508084,Drama,,,,,
41992,6444763,Drama,,,,,
41997,6197785,,,,,,
42002,413198,Drama,,,,,
42007,7055331,Action,Drama,,,,
42012,11749959,Comedy,,,,,
42017,9317936,Comedy,,,,,
42022,1888203,Comedy,Western,,,,
42027,465539,Drama,,,,,
42032,12811782,,,,,,
42037,153432,Drama,,,,,
42042,35514851,Comedy,,,,,
42047,1726973,Horror,Thriller,,,,
42052,147075,Horror,,,,,
42057,8635886,Drama,,,,,
42062,10226845,Drama,,,,,
42067,4780078,Drama,,,,,
42072,5230362,Comedy,,,,,
42077,2001590,Drama,,,,,
42082,10151584,Drama,,,,,
42087,3819033,,,,,,
42092,2143805,Comedy,,,,,
42097,9811920,Drama,Thriller,,,,
42102,4427577,Drama,,,,,
42107,5894302,Drama,,,,,
42112,1138682,Comedy,,,,,
42117,1266293,Action,Comedy,,,,
42122,1121124,Comedy,,,,,
42127,1146374,Comedy,,,,,
42132,1806086,Comedy,Drama,,,,
42137,2293284,,,,,,
42142,63825503,Comedy,Horror,,,,
42147,25428420,Comedy,,,,,
42152,378790,Drama,,,,,
42157,16758646,Comedy,Drama,,,,
42162,1088529,Action,Comedy,,,,
42167,51416618,,,,,,
42172,87050572,Drama,,,,,
42177,10751429,Action,Drama,,,,
42182,2399255,Comedy,,,,,
42187,1098114,Comedy,Drama,,,,
42192,42474639,Comedy,,,,,
42197,161736,Comedy,,,,,
42202,486733,Horror,,,,,
42207,439312,Comedy,Drama,,,,
42212,436372,Drama,,,,,
42217,628336,Action,Drama,,,,
42222,1610934,,,,,,
42227,687867,,,,,,
42232,1697278,Western,,,,,
42237,1180731,Comedy,Drama,Horror,,,
42242,3440933,Drama,Thriller,,,,
42247,10931514,Comedy,,,,,
42252,5048128,Comedy,Horror,,,,
42257,316744,Comedy,,,,,
42262,8701649,Drama,Thriller,,,,
42267,753638,Horror,,,,,
42272,26002,Drama,Thriller,,,,
42277,7822737,Drama,,,,,
42282,2033087,,,,,,
42287,12942660,,,,,,
42292,1894101,Drama,,,,,
42297,7951431,Comedy,Drama,,,,
42302,4025024,Horror,Thriller,,,,
42307,14744847,Drama,,,,,
42312,183051,Action,Comedy,Thriller,,,
42317,6702028,Comedy,,,,,
42322,1202182,Comedy,,,,,
42327,2599928,Comedy,,,,,
42332,65452722,,,,,,
42337,64401,Comedy,,,,,
42342,1084630,Thriller,,,,,
42347,768742,Drama,,,,,
42352,587360,Horror,Thriller,,,,
42357,43283622,,,,,,
42362,320619,Comedy,Drama,,,,
42367,2142709,Comedy,,,,,
42372,436339,Comedy,Drama,,,,
42377,1752198,,,,,,
42382,11908785,Drama,,,,,
42387,775169,Drama,,,,,
42392,296875,Drama,,,,,
42397,16869526,Comedy,Drama,,,,
42402,704928,Comedy,,,,,
42407,2595865,Drama,,,,,
42412,8012764,Drama,,,,,
42417,30149235,,,,,,
42422,136048,Action,Drama,Thriller,,,
42427,17450685,Comedy,,,,,
42432,3831427,Drama,,,,,
42437,10744401,Drama,,,,,
42442,2158194,Drama,,,,,
42447,63555,Drama,,,,,
42452,38141226,Comedy,,,,,
42457,1178380,Drama,Thriller,,,,
42462,1975769,Horror,,,,,
42467,231703,Comedy,,,,,
42472,2018309,,,,,,
42477,5719045,Comedy,,,,,
42482,395352,Comedy,Drama,,,,
42487,44963994,Action,Comedy,,,,
42492,357285,Drama,,,,,
42497,5135365,Action,Thriller,,,,
42502,5483951,Drama,,,,,
42507,4096410,Horror,Thriller,,,,
42512,534258,Drama,Horror,Thriller,,,
42517,257599,,,,,,
42522,4931929,Comedy,Thriller,,,,
42527,2378536,Action,Drama,,,,
42532,6330211,Drama,Thriller,,,,
42537,457981,Comedy,,,,,
42542,16234071,Drama,Thriller,,,,
42547,80539605,Action,Drama,Thriller,,,
42552,1421453,Comedy,,,,,
42557,2402448,Drama,,,,,
42562,5129811,Horror,,,,,
42567,35821452,Horror,,,,,
42572,25450,,,,,,
42577,324345,Action,,,,,
42582,14100402,Comedy,,,,,
42587,26398,Comedy,Drama,,,,
42592,9959648,Comedy,,,,,
42597,8766265,Comedy,,,,,
42602,5471214,Comedy,Drama,,,,
42607,9028659,Drama,Horror,,,,
42612,30158362,,,,,,
42617,1124971,Drama,,,,,
42622,3219325,,,,,,
42627,11928299,Action,Comedy,Western,,,
42632,4288870,Drama,,,,,
42637,810700,,,,,,
42642,2380230,Drama,,,,,
42647,5208819,Comedy,,,,,
42652,7613814,Drama,,,,,
42657,62334,Comedy,,,,,
42662,13599421,Comedy,,,,,
42667,2641819,Drama,,,,,
42672,24525,Action,Drama,,,,
42677,374337,Comedy,,,,,
42682,1640158,Drama,,,,,
42687,28257296,Action,Comedy,Thriller,,,
42692,7998327,Comedy,,,,,
42697,619476,Comedy,,,,,
42702,538683,Drama,,,,,
42707,4097702,Action,,,,,
42712,11267756,Drama,,,,,
42717,15591533,Comedy,Drama,,,,
42722,5877579,Drama,,,,,
42727,6391581,Drama,Thriller,,,,
42732,1888020,Drama,,,,,
42737,16351990,Comedy,Drama,,,,
42742,1142301,Comedy,,,,,
42747,422243,Drama,,,,,
42752,7730719,Comedy,,,,,
42757,2565090,Horror,Thriller,,,,
42762,9163727,Drama,,,,,
42767,15977336,,,,,,
42772,16217294,Drama,,,,,
42777,14855230,Action,Comedy,,,,
42782,922205,Drama,,,,,
42787,1220375,Drama,,,,,
